,Unnamed: 0,image_name,x0,y0,x1,y1,class
1814,1814,Transformed\Psidium Guajava (Guava)\train\33_247_0_1.jpg,0.0,0.54,0.5696571427032169,1.04,Psidium Guajava (Guava)
642,642,Transformed\Psidium Guajava (Guava)\train\18.JPG_157_0_1.jpg,0.0,0.45,0.6087302555521442,0.9951574085565642,Psidium Guajava (Guava)
2883,2883,Transformed\Psidium Guajava (Guava)\train\49_135_1_1.jpg,0.4,0.405,0.9904341622907672,0.9954341622907672,Psidium Guajava (Guava)
2618,2618,Transformed\Psidium Guajava (Guava)\train\45_180_0_1.jpg,0.0,0.625,0.5,1.0,Psidium Guajava (Guava)
1236,1236,Transformed\Psidium Guajava (Guava)\train\26_67_0_0.jpg,0.0,0.0,0.540554884289302,0.6067765999096979,Psidium Guajava (Guava)
1984,1984,Transformed\Psidium Guajava (Guava)\train\37_67_0_0.jpg,0.0,0.0,0.6067765999096979,0.540554884289302,Psidium Guajava (Guava)
900,900,Transformed\Psidium Guajava (Guava)\train\21_90_0_0.jpg,0.0,0.0,0.5,0.5,Psidium Guajava (Guava)
3325,3325,Transformed\Psidium Guajava (Guava)\train\6_337_1_0.jpg,0.39,0.0,0.996776599909698,0.540554884289302,Psidium Guajava (Guava)
1676,1676,Transformed\Psidium Guajava (Guava)\train\31_247_0_0.jpg,0.0,0.0,0.5989619773399124,0.5221447872202531,Psidium Guajava (Guava)
1876,1876,Transformed\Psidium Guajava (Guava)\train\34_225_0_0.jpg,0.0,0.0,0.6363961030678928,0.6363961030678928,Psidium Guajava (Guava)
116,116,Transformed\Psidium Guajava (Guava)\train\10.JPG_270_0_0.jpg,0.0,0.0,0.5,0.5,Psidium Guajava (Guava)
1996,1996,Transformed\Psidium Guajava (Guava)\train\37_135_0_0.jpg,0.0,0.0,0.6187184335382291,0.618718433538229,Psidium Guajava (Guava)
203,203,Transformed\Psidium Guajava (Guava)\train\11_360_1_1.jpg,0.625,0.5,1.0000000000000002,1.0,Psidium Guajava (Guava)
1518,1518,Transformed\Psidium Guajava (Guava)\train\3_112_0_1.jpg,0.0,0.405,0.5,0.9940851360777242,Psidium Guajava (Guava)
837,837,Transformed\Psidium Guajava (Guava)\train\20_112_1_0.jpg,0.46,0.0,0.9949972421705016,0.6040693998143607,Psidium Guajava (Guava)
128,128,Transformed\Psidium Guajava (Guava)\train\10.JPG_337_0_0.jpg,0.0,0.0,0.5911473547701269,0.5037346901512045,Psidium Guajava (Guava)
234,234,Transformed\Psidium Guajava (Guava)\train\12_157_0_1.jpg,0.0,0.415,0.6224058450492689,0.9923750784273996,Psidium Guajava (Guava)
3526,3526,Transformed\Psidium Guajava (Guava)\train\9_315_0_1.jpg,0.0,0.375,0.6187184335382291,0.993718433538229,Psidium Guajava (Guava)
2747,2747,Transformed\Psidium Guajava (Guava)\train\47_135_1_1.jpg,0.41,0.41,0.9968986283848345,0.9968986283848345,Psidium Guajava (Guava)
3010,3010,Transformed\Psidium Guajava (Guava)\train\50_90_0_1.jpg,0.0,0.5,0.5,1.0,Psidium Guajava (Guava)
3134,3134,Transformed\Psidium Guajava (Guava)\train\52_22_0_1.jpg,0.0,0.465,0.6040693998143607,0.9999972421705012,Psidium Guajava (Guava)
688,688,Transformed\Psidium Guajava (Guava)\train\19_45_0_0.jpg,0.0,0.0,0.6187184335382291,0.6187184335382291,Psidium Guajava (Guava)
1046,1046,Transformed\Psidium Guajava (Guava)\train\23_135_0_1.jpg,0.0,0.375,0.6187184335382291,0.9937184335382292,Psidium Guajava (Guava)
2623,2623,Transformed\Psidium Guajava (Guava)\train\45_202_1_1.jpg,0.39,0.465,0.9940693998143608,0.9999972421705012,Psidium Guajava (Guava)
231,231,Transformed\Psidium Guajava (Guava)\train\12_135_1_1.jpg,0.35,0.345,0.9970027047856912,0.992002704785691,Psidium Guajava (Guava)
331,331,Transformed\Psidium Guajava (Guava)\train\13_315_1_1.jpg,0.39,0.39,0.9910407640085654,0.9910407640085654,Psidium Guajava (Guava)
1783,1783,Transformed\Psidium Guajava (Guava)\train\33_67_1_1.jpg,0.43,0.54,0.9996571427032168,1.04,Psidium Guajava (Guava)
269,269,Transformed\Psidium Guajava (Guava)\train\12_360_1_0.jpg,0.5,0.0,1.0000000000000002,0.4150000000000001,Psidium Guajava (Guava)
1496,1496,Transformed\Psidium Guajava (Guava)\train\3_0_0_0.jpg,0.0,0.0,0.5,0.335,Psidium Guajava (Guava)
2664,2664,Transformed\Psidium Guajava (Guava)\train\46_67_0_0.jpg,0.0,0.0,0.5957851754964484,0.6302204676190544,Psidium Guajava (Guava)
3495,3495,Transformed\Psidium Guajava (Guava)\train\9_135_1_1.jpg,0.38,0.375,0.9987184335382292,0.9937184335382292,Psidium Guajava (Guava)
384,384,Transformed\Psidium Guajava (Guava)\train\14_247_0_0.jpg,0.0,0.0,0.6556179909708572,0.6556179909708569,Psidium Guajava (Guava)
1080,1080,Transformed\Psidium Guajava (Guava)\train\23_337_0_0.jpg,0.0,0.0,0.6067765999096979,0.540554884289302,Psidium Guajava (Guava)
2091,2091,Transformed\Psidium Guajava (Guava)\train\38_270_1_1.jpg,0.7,0.5,1.2,1.0,Psidium Guajava (Guava)
2544,2544,Transformed\Psidium Guajava (Guava)\train\44_157_0_0.jpg,0.0,0.0,0.5989619773399124,0.5221447872202531,Psidium Guajava (Guava)
504,504,Transformed\Psidium Guajava (Guava)\train\16_157_0_0.jpg,0.0,0.0,0.5696571427032169,0.4531069232113202,Psidium Guajava (Guava)
671,671,Transformed\Psidium Guajava (Guava)\train\18.JPG_315_1_1.jpg,0.37,0.37,0.9922539674441618,0.9922539674441616,Psidium Guajava (Guava)
2714,2714,Transformed\Psidium Guajava (Guava)\train\46_337_0_1.jpg,0.0,0.395,0.6302204676190543,0.9907851754964486,Psidium Guajava (Guava)
1465,1465,Transformed\Psidium Guajava (Guava)\train\29_202_1_0.jpg,0.41,0.0,0.9990851360777242,0.4979098879878297,Psidium Guajava (Guava)
2925,2925,Transformed\Psidium Guajava (Guava)\train\5_0_1_0.jpg,0.5,0.0,1.0,0.3,Psidium Guajava (Guava)
878,878,Transformed\Psidium Guajava (Guava)\train\20_337_0_1.jpg,0.0,0.455,0.6067765999096979,0.995554884289302,Psidium Guajava (Guava)
601,601,Transformed\Psidium Guajava (Guava)\train\17_315_1_0.jpg,0.37,0.0,0.9993250352560272,0.6293250352560272,Psidium Guajava (Guava)
3261,3261,Transformed\Psidium Guajava (Guava)\train\53_360_1_0.jpg,0.5,0.0,1.0,0.2800000000000001,Psidium Guajava (Guava)
1426,1426,Transformed\Psidium Guajava (Guava)\train\28_360_0_1.jpg,0.0,0.5,0.5000000000000001,1.0000000000000002,Psidium Guajava (Guava)
718,718,Transformed\Psidium Guajava (Guava)\train\19_202_0_1.jpg,0.0,0.465,0.6040693998143607,0.9999972421705012,Psidium Guajava (Guava)
313,313,Transformed\Psidium Guajava (Guava)\train\13_225_1_0.jpg,0.39,0.0,0.9910407640085654,0.6010407640085654,Psidium Guajava (Guava)
254,254,Transformed\Psidium Guajava (Guava)\train\12_270_0_1.jpg,0.0,0.5,0.5,1.0000000000000002,Psidium Guajava (Guava)
3100,3100,Transformed\Psidium Guajava (Guava)\train\51_225_0_0.jpg,0.0,0.0,0.6187184335382291,0.6187184335382291,Psidium Guajava (Guava)
2005,2005,Transformed\Psidium Guajava (Guava)\train\37_180_1_0.jpg,0.625,0.0,1.0,0.5,Psidium Guajava (Guava)
2564,2564,Transformed\Psidium Guajava (Guava)\train\44_270_0_0.jpg,0.0,0.0,0.5,0.5,Psidium Guajava (Guava)
2537,2537,Transformed\Psidium Guajava (Guava)\train\44_112_1_0.jpg,0.48,0.0,0.9964535650791656,0.5965772679460425,Psidium Guajava (Guava)
1847,1847,Transformed\Psidium Guajava (Guava)\train\34_45_1_1.jpg,0.36,0.36,0.9963961030678928,0.9963961030678928,Psidium Guajava (Guava)
2102,2102,Transformed\Psidium Guajava (Guava)\train\38_337_0_1.jpg,0.0,0.52,0.5774717652730023,0.991517020280369,Psidium Guajava (Guava)
2461,2461,Transformed\Psidium Guajava (Guava)\train\43_67_1_0.jpg,0.39,0.0,0.9948229442672516,0.5359523600220397,Psidium Guajava (Guava)
1419,1419,Transformed\Psidium Guajava (Guava)\train\28_315_1_1.jpg,0.29,0.29,0.9971067811865476,0.9971067811865476,Psidium Guajava (Guava)
93,93,Transformed\Psidium Guajava (Guava)\train\10.JPG_135_1_0.jpg,0.4,0.0,0.9904341622907672,0.5904341622907672,Psidium Guajava (Guava)
3440,3440,Transformed\Psidium Guajava (Guava)\train\8_225_0_0.jpg,0.0,0.0,0.5904341622907672,0.5904341622907673,Psidium Guajava (Guava)
1476,1476,Transformed\Psidium Guajava (Guava)\train\29_270_0_0.jpg,0.0,0.0,0.5,0.5,Psidium Guajava (Guava)
1043,1043,Transformed\Psidium Guajava (Guava)\train\23_112_1_1.jpg,0.46,0.395,0.9949972421705016,0.9990693998143608,Psidium Guajava (Guava)
672,672,Transformed\Psidium Guajava (Guava)\train\18.JPG_337_0_0.jpg,0.0,0.0,0.6087302555521442,0.5451574085565641,Psidium Guajava (Guava)
875,875,Transformed\Psidium Guajava (Guava)\train\20_315_1_1.jpg,0.38,0.375,0.9987184335382292,0.993718433538229,Psidium Guajava (Guava)
939,939,Transformed\Psidium Guajava (Guava)\train\21_292_1_1.jpg,0.34,0.34,0.9908952239913498,0.9908952239913495,Psidium Guajava (Guava)
3451,3451,Transformed\Psidium Guajava (Guava)\train\8_270_1_1.jpg,0.665,0.5,1.165,1.0,Psidium Guajava (Guava)
1721,1721,Transformed\Psidium Guajava (Guava)\train\32_112_1_0.jpg,0.5,0.0,1.0,0.5890851360777242,Psidium Guajava (Guava)
2172,2172,Transformed\Psidium Guajava (Guava)\train\39_360_0_0.jpg,0.0,0.0,0.5000000000000001,0.3750000000000001,Psidium Guajava (Guava)
3508,3508,Transformed\Psidium Guajava (Guava)\train\9_225_0_0.jpg,0.0,0.0,0.6187184335382291,0.6187184335382291,Psidium Guajava (Guava)
2529,2529,Transformed\Psidium Guajava (Guava)\train\44_67_1_0.jpg,0.47,0.0,0.9921447872202532,0.5989619773399124,Psidium Guajava (Guava)
1849,1849,Transformed\Psidium Guajava (Guava)\train\34_67_1_0.jpg,0.38,0.0,0.9965448781219296,0.563567505625613,Psidium Guajava (Guava)
960,960,Transformed\Psidium Guajava (Guava)\train\22_45_0_0.jpg,0.0,0.0,0.6187184335382291,0.6187184335382291,Psidium Guajava (Guava)
2041,2041,Transformed\Psidium Guajava (Guava)\train\38_0_1_0.jpg,0.5,0.0,1.0,0.3,Psidium Guajava (Guava)
1640,1640,Transformed\Psidium Guajava (Guava)\train\31_45_0_0.jpg,0.0,0.0,0.6045762979144982,0.6045762979144982,Psidium Guajava (Guava)
152,152,Transformed\Psidium Guajava (Guava)\train\11_90_0_0.jpg,0.0,0.0,0.5,0.5,Psidium Guajava (Guava)
2433,2433,Transformed\Psidium Guajava (Guava)\train\42_292_1_0.jpg,0.41,0.0,0.9972121031106448,0.5,Psidium Guajava (Guava)
3168,3168,Transformed\Psidium Guajava (Guava)\train\52_225_0_0.jpg,0.0,0.0,0.6187184335382291,0.6187184335382291,Psidium Guajava (Guava)
3315,3315,Transformed\Psidium Guajava (Guava)\train\6_270_1_1.jpg,0.625,0.5,1.125,1.0,Psidium Guajava (Guava)
1407,1407,Transformed\Psidium Guajava (Guava)\train\28_247_1_1.jpg,0.34,0.34,0.9956179909708572,0.995617990970857,Psidium Guajava (Guava)
1217,1217,Transformed\Psidium Guajava (Guava)\train\25_337_1_0.jpg,0.4,0.0,0.9911473547701268,0.5037346901512045,Psidium Guajava (Guava)
2983,2983,Transformed\Psidium Guajava (Guava)\train\5_315_1_1.jpg,0.43,0.43,0.995685424949238,0.995685424949238,Psidium Guajava (Guava)
1787,1787,Transformed\Psidium Guajava (Guava)\train\33_90_1_1.jpg,0.5,0.72,1.0,1.22,Psidium Guajava (Guava)
3023,3023,Transformed\Psidium Guajava (Guava)\train\50_157_1_1.jpg,0.39,0.465,0.9928692886248052,0.9963498357547776,Psidium Guajava (Guava)
2236,2236,Transformed\Psidium Guajava (Guava)\train\4_337_0_0.jpg,0.0,0.0,0.5989619773399124,0.5221447872202531,Psidium Guajava (Guava)
2176,2176,Transformed\Psidium Guajava (Guava)\train\4_0_0_0.jpg,0.0,0.0,0.5,0.355,Psidium Guajava (Guava)
2768,2768,Transformed\Psidium Guajava (Guava)\train\47_270_0_0.jpg,0.0,0.0,0.5,0.5,Psidium Guajava (Guava)
1215,1215,Transformed\Psidium Guajava (Guava)\train\25_315_1_1.jpg,0.4,0.405,0.9904341622907672,0.9954341622907672,Psidium Guajava (Guava)
940,940,Transformed\Psidium Guajava (Guava)\train\21_315_0_0.jpg,0.0,0.0,0.7071067811865476,0.7071067811865476,Psidium Guajava (Guava)
663,663,Transformed\Psidium Guajava (Guava)\train\18.JPG_270_1_1.jpg,0.62,0.5,1.12,1.0,Psidium Guajava (Guava)
2638,2638,Transformed\Psidium Guajava (Guava)\train\45_292_0_1.jpg,0.0,0.395,0.5349972421705013,0.9990693998143608,Psidium Guajava (Guava)
2188,2188,Transformed\Psidium Guajava (Guava)\train\4_67_0_0.jpg,0.0,0.0,0.5221447872202531,0.5989619773399124,Psidium Guajava (Guava)
1334,1334,Transformed\Psidium Guajava (Guava)\train\27_225_0_1.jpg,0.0,0.29,0.7071067811865476,0.9971067811865476,Psidium Guajava (Guava)
3256,3256,Transformed\Psidium Guajava (Guava)\train\53_337_0_0.jpg,0.0,0.0,0.5696571427032169,0.4531069232113202,Psidium Guajava (Guava)
1992,1992,Transformed\Psidium Guajava (Guava)\train\37_112_0_0.jpg,0.0,0.0,0.6040693998143607,0.5349972421705013,Psidium Guajava (Guava)
87,87,Transformed\Psidium Guajava (Guava)\train\10.JPG_90_1_1.jpg,0.665,0.5,1.165,1.0,Psidium Guajava (Guava)
1627,1627,Transformed\Psidium Guajava (Guava)\train\30_337_1_1.jpg,0.39,0.455,0.996776599909698,0.995554884289302,Psidium Guajava (Guava)
3106,3106,Transformed\Psidium Guajava (Guava)\train\51_247_0_1.jpg,0.0,0.385,0.540554884289302,0.991776599909698,Psidium Guajava (Guava)
1032,1032,Transformed\Psidium Guajava (Guava)\train\23_67_0_0.jpg,0.0,0.0,0.540554884289302,0.6067765999096979,Psidium Guajava (Guava)
2885,2885,Transformed\Psidium Guajava (Guava)\train\49_157_1_0.jpg,0.4,0.0,0.9911473547701268,0.5037346901512043,Psidium Guajava (Guava)
2227,2227,Transformed\Psidium Guajava (Guava)\train\4_270_1_1.jpg,0.645,0.5,1.145,1.0,Psidium Guajava (Guava)
3469,3469,Transformed\Psidium Guajava (Guava)\train\9_0_1_0.jpg,0.5,0.0,1.0,0.375,Psidium Guajava (Guava)
3282,3282,Transformed\Psidium Guajava (Guava)\train\6_90_0_1.jpg,0.0,0.5,0.5,1.0,Psidium Guajava (Guava)
1781,1781,Transformed\Psidium Guajava (Guava)\train\33_67_1_0.jpg,0.43,0.0,0.9996571427032168,0.5,Psidium Guajava (Guava)
836,836,Transformed\Psidium Guajava (Guava)\train\20_112_0_0.jpg,0.0,0.0,0.5349972421705015,0.6040693998143607,Psidium Guajava (Guava)
247,247,Transformed\Psidium Guajava (Guava)\train\12_225_1_1.jpg,0.35,0.345,0.997002704785691,0.9920027047856912,Psidium Guajava (Guava)
1855,1855,Transformed\Psidium Guajava (Guava)\train\34_90_1_1.jpg,0.5,0.6,1.0,1.1,Psidium Guajava (Guava)
3405,3405,Transformed\Psidium Guajava (Guava)\train\8_22_1_0.jpg,0.41,0.0,0.9990851360777242,0.4979098879878297,Psidium Guajava (Guava)
871,871,Transformed\Psidium Guajava (Guava)\train\20_292_1_1.jpg,0.46,0.395,0.9949972421705012,0.9990693998143608,Psidium Guajava (Guava)
1747,1747,Transformed\Psidium Guajava (Guava)\train\32_247_1_1.jpg,0.49,0.405,0.9937346901512044,0.9961473547701268,Psidium Guajava (Guava)
2148,2148,Transformed\Psidium Guajava (Guava)\train\39_225_0_0.jpg,0.0,0.0,0.6187184335382291,0.6187184335382291,Psidium Guajava (Guava)
161,161,Transformed\Psidium Guajava (Guava)\train\11_135_1_0.jpg,0.375,0.0,0.9937184335382292,0.618718433538229,Psidium Guajava (Guava)
2590,2590,Transformed\Psidium Guajava (Guava)\train\45_22_0_1.jpg,0.0,0.465,0.6040693998143607,0.9999972421705012,Psidium Guajava (Guava)
1348,1348,Transformed\Psidium Guajava (Guava)\train\27_315_0_0.jpg,0.0,0.0,0.7071067811865476,0.7071067811865476,Psidium Guajava (Guava)
1273,1273,Transformed\Psidium Guajava (Guava)\train\26_270_1_0.jpg,0.625,0.0,1.125,0.5,Psidium Guajava (Guava)
3289,3289,Transformed\Psidium Guajava (Guava)\train\6_135_1_0.jpg,0.38,0.0,0.9987184335382292,0.6187184335382291,Psidium Guajava (Guava)
1969,1969,Transformed\Psidium Guajava (Guava)\train\35_360_1_0.jpg,0.55,0.0,1.0000000000000002,0.5000000000000001,Psidium Guajava (Guava)
668,668,Transformed\Psidium Guajava (Guava)\train\18.JPG_315_0_0.jpg,0.0,0.0,0.6222539674441618,0.6222539674441618,Psidium Guajava (Guava)
184,184,Transformed\Psidium Guajava (Guava)\train\11_270_0_0.jpg,0.0,0.0,0.5,0.5,Psidium Guajava (Guava)
1351,1351,Transformed\Psidium Guajava (Guava)\train\27_315_1_1.jpg,0.29,0.29,0.9971067811865476,0.9971067811865476,Psidium Guajava (Guava)
3260,3260,Transformed\Psidium Guajava (Guava)\train\53_360_0_0.jpg,0.0,0.0,0.5,0.2800000000000001,Psidium Guajava (Guava)
851,851,Transformed\Psidium Guajava (Guava)\train\20_180_1_1.jpg,0.5,0.625,1.0,1.0,Psidium Guajava (Guava)
2847,2847,Transformed\Psidium Guajava (Guava)\train\48_315_1_1.jpg,0.38,0.375,0.9987184335382292,0.993718433538229,Psidium Guajava (Guava)
2508,2508,Transformed\Psidium Guajava (Guava)\train\43_337_0_0.jpg,0.0,0.0,0.5359523600220399,0.6048229442672515,Psidium Guajava (Guava)
1778,1778,Transformed\Psidium Guajava (Guava)\train\33_45_0_1.jpg,0.0,0.44,0.5515432893255071,0.9915432893255072,Psidium Guajava (Guava)
1158,1158,Transformed\Psidium Guajava (Guava)\train\25_0_0_1.jpg,0.0,0.665,0.5,1.0,Psidium Guajava (Guava)
1929,1929,Transformed\Psidium Guajava (Guava)\train\35_135_1_0.jpg,0.32,0.0,0.9917514421272202,0.6717514421272202,Psidium Guajava (Guava)
1065,1065,Transformed\Psidium Guajava (Guava)\train\23_247_1_0.jpg,0.45,0.0,0.990554884289302,0.6067765999096979,Psidium Guajava (Guava)
3053,3053,Transformed\Psidium Guajava (Guava)\train\50_337_1_0.jpg,0.39,0.0,0.9928692886248052,0.5313498357547777,Psidium Guajava (Guava)
618,618,Transformed\Psidium Guajava (Guava)\train\18.JPG_22_0_1.jpg,0.0,0.46,0.6059424327814402,0.9996331614433352,Psidium Guajava (Guava)
3503,3503,Transformed\Psidium Guajava (Guava)\train\9_180_1_1.jpg,0.5,0.625,1.0,1.0,Psidium Guajava (Guava)
3091,3091,Transformed\Psidium Guajava (Guava)\train\51_157_1_1.jpg,0.39,0.455,0.996776599909698,0.995554884289302,Psidium Guajava (Guava)
2115,2115,Transformed\Psidium Guajava (Guava)\train\39_22_1_1.jpg,0.39,0.465,0.9940693998143608,0.9999972421705012,Psidium Guajava (Guava)
1272,1272,Transformed\Psidium Guajava (Guava)\train\26_270_0_0.jpg,0.0,0.0,0.5,0.5,Psidium Guajava (Guava)
692,692,Transformed\Psidium Guajava (Guava)\train\19_67_0_0.jpg,0.0,0.0,0.540554884289302,0.6067765999096979,Psidium Guajava (Guava)
1154,1154,Transformed\Psidium Guajava (Guava)\train\24_360_0_1.jpg,0.0,0.5,0.5000000000000001,1.0000000000000002,Psidium Guajava (Guava)
1016,1016,Transformed\Psidium Guajava (Guava)\train\22_360_0_0.jpg,0.0,0.0,0.3750000000000001,0.5,Psidium Guajava (Guava)
2306,2306,Transformed\Psidium Guajava (Guava)\train\40_337_0_1.jpg,0.0,0.455,0.6067765999096979,0.995554884289302,Psidium Guajava (Guava)
3511,3511,Transformed\Psidium Guajava (Guava)\train\9_225_1_1.jpg,0.38,0.375,0.9987184335382292,0.9937184335382292,Psidium Guajava (Guava)
1049,1049,Transformed\Psidium Guajava (Guava)\train\23_157_1_0.jpg,0.39,0.0,0.996776599909698,0.540554884289302,Psidium Guajava (Guava)
1252,1252,Transformed\Psidium Guajava (Guava)\train\26_157_0_0.jpg,0.0,0.0,0.6067765999096979,0.540554884289302,Psidium Guajava (Guava)
1235,1235,Transformed\Psidium Guajava (Guava)\train\26_45_1_1.jpg,0.38,0.375,0.9987184335382292,0.9937184335382292,Psidium Guajava (Guava)
1004,1004,Transformed\Psidium Guajava (Guava)\train\22_292_0_0.jpg,0.0,0.0,0.6040693998143607,0.5349972421705013,Psidium Guajava (Guava)
2095,2095,Transformed\Psidium Guajava (Guava)\train\38_292_1_1.jpg,0.53,0.42,1.03,0.9959739053081672,Psidium Guajava (Guava)
678,678,Transformed\Psidium Guajava (Guava)\train\18.JPG_360_0_1.jpg,0.0,0.62,0.5000000000000001,1.0000000000000002,Psidium Guajava (Guava)
1067,1067,Transformed\Psidium Guajava (Guava)\train\23_247_1_1.jpg,0.45,0.385,0.990554884289302,0.991776599909698,Psidium Guajava (Guava)
495,495,Transformed\Psidium Guajava (Guava)\train\16_90_1_1.jpg,0.72,0.5,1.22,1.0,Psidium Guajava (Guava)
2602,2602,Transformed\Psidium Guajava (Guava)\train\45_90_0_1.jpg,0.0,0.5,0.5,1.0,Psidium Guajava (Guava)
1882,1882,Transformed\Psidium Guajava (Guava)\train\34_247_0_1.jpg,0.0,0.43,0.6165448781219297,0.993567505625613,Psidium Guajava (Guava)
412,412,Transformed\Psidium Guajava (Guava)\train\15_22_0_0.jpg,0.0,0.0,0.5741008723410878,0.4608225338051582,Psidium Guajava (Guava)
1695,1695,Transformed\Psidium Guajava (Guava)\train\31_337_1_1.jpg,0.475,0.4,0.9971447872202532,0.9989619773399124,Psidium Guajava (Guava)
2858,2858,Transformed\Psidium Guajava (Guava)\train\49_0_0_1.jpg,0.0,0.665,0.5,1.0,Psidium Guajava (Guava)
833,833,Transformed\Psidium Guajava (Guava)\train\20_90_1_0.jpg,0.625,0.0,1.125,0.5,Psidium Guajava (Guava)
2801,2801,Transformed\Psidium Guajava (Guava)\train\48_67_1_0.jpg,0.45,0.0,0.990554884289302,0.6067765999096979,Psidium Guajava (Guava)
1525,1525,Transformed\Psidium Guajava (Guava)\train\3_157_1_0.jpg,0.4,0.0,0.9911473547701268,0.5037346901512043,Psidium Guajava (Guava)
450,450,Transformed\Psidium Guajava (Guava)\train\15_225_0_1.jpg,0.0,0.435,0.5621498910433053,0.9971498910433052,Psidium Guajava (Guava)
2895,2895,Transformed\Psidium Guajava (Guava)\train\49_202_1_1.jpg,0.41,0.495,0.9990851360777242,0.9929098879878298,Psidium Guajava (Guava)
1832,1832,Transformed\Psidium Guajava (Guava)\train\33_360_0_0.jpg,0.0,0.0,0.2800000000000001,0.5,Psidium Guajava (Guava)
166,166,Transformed\Psidium Guajava (Guava)\train\11_157_0_1.jpg,0.0,0.39,0.540554884289302,0.996776599909698,Psidium Guajava (Guava)
2468,2468,Transformed\Psidium Guajava (Guava)\train\43_112_0_0.jpg,0.0,0.0,0.6021963668472812,0.5303613228976675,Psidium Guajava (Guava)
926,926,Transformed\Psidium Guajava (Guava)\train\21_225_0_1.jpg,0.0,0.29,0.7071067811865476,0.9971067811865476,Psidium Guajava (Guava)
1790,1790,Transformed\Psidium Guajava (Guava)\train\33_112_0_1.jpg,0.0,0.55,0.5684817734398491,1.05,Psidium Guajava (Guava)
2689,2689,Transformed\Psidium Guajava (Guava)\train\46_202_1_0.jpg,0.37,0.0,0.9965457954193154,0.5906282734445085,Psidium Guajava (Guava)
1750,1750,Transformed\Psidium Guajava (Guava)\train\32_270_0_1.jpg,0.0,0.5,0.5,1.0,Psidium Guajava (Guava)
35,35,Transformed\Psidium Guajava (Guava)\train\1_180_1_1.jpg,0.5,0.665,1.0,1.0,Psidium Guajava (Guava)
1838,1838,Transformed\Psidium Guajava (Guava)\train\34_0_0_1.jpg,0.0,0.5,0.4,1.0,Psidium Guajava (Guava)
3165,3165,Transformed\Psidium Guajava (Guava)\train\52_202_1_0.jpg,0.39,0.0,0.9940693998143608,0.5349972421705013,Psidium Guajava (Guava)
2816,2816,Transformed\Psidium Guajava (Guava)\train\48_157_0_0.jpg,0.0,0.0,0.6067765999096979,0.540554884289302,Psidium Guajava (Guava)
1107,1107,Transformed\Psidium Guajava (Guava)\train\24_90_1_1.jpg,0.5,0.5,1.0,1.0,Psidium Guajava (Guava)
3135,3135,Transformed\Psidium Guajava (Guava)\train\52_22_1_1.jpg,0.39,0.465,0.9940693998143608,0.9999972421705012,Psidium Guajava (Guava)
71,71,Transformed\Psidium Guajava (Guava)\train\10.JPG_0_1_1.jpg,0.5,0.665,1.0,1.0,Psidium Guajava (Guava)
695,695,Transformed\Psidium Guajava (Guava)\train\19_67_1_1.jpg,0.45,0.385,0.990554884289302,0.991776599909698,Psidium Guajava (Guava)
14,14,Transformed\Psidium Guajava (Guava)\train\1_67_0_1.jpg,0.0,0.405,0.5037346901512043,0.9961473547701268,Psidium Guajava (Guava)
3430,3430,Transformed\Psidium Guajava (Guava)\train\8_157_0_1.jpg,0.0,0.495,0.5911473547701269,0.9987346901512044,Psidium Guajava (Guava)
