,image_name,x0,y0,x1,y1,class
23,Transformed/Psidium Guajava (Guava)/1_112_1_1.jpg,0.5,0.405,1.0,0.9940851360777242,Psidium Guajava (Guava)
24,Transformed/Psidium Guajava (Guava)/1_135_0_0.jpg,0.0,0.0,0.5904341622907672,0.5904341622907672,Psidium Guajava (Guava)
25,Transformed/Psidium Guajava (Guava)/1_135_1_0.jpg,0.4,0.0,0.9904341622907671,0.5904341622907672,Psidium Guajava (Guava)
26,Transformed/Psidium Guajava (Guava)/1_135_0_1.jpg,0.0,0.405,0.5904341622907672,0.9954341622907671,Psidium Guajava (Guava)
27,Transformed/Psidium Guajava (Guava)/1_135_1_1.jpg,0.4,0.405,0.9904341622907671,0.9954341622907671,Psidium Guajava (Guava)
28,Transformed/Psidium Guajava (Guava)/1_157_0_0.jpg,0.0,0.0,0.5911473547701269,0.5037346901512043,Psidium Guajava (Guava)
29,Transformed/Psidium Guajava (Guava)/1_157_1_0.jpg,0.4,0.0,0.9911473547701268,0.5037346901512043,Psidium Guajava (Guava)
30,Transformed/Psidium Guajava (Guava)/1_157_0_1.jpg,0.0,0.495,0.5911473547701269,0.9987346901512043,Psidium Guajava (Guava)
31,Transformed/Psidium Guajava (Guava)/1_157_1_1.jpg,0.4,0.495,0.9911473547701268,0.9987346901512043,Psidium Guajava (Guava)
32,Transformed/Psidium Guajava (Guava)/1_180_0_0.jpg,0.0,0.0,0.5,0.335,Psidium Guajava (Guava)
33,Transformed/Psidium Guajava (Guava)/1_180_1_0.jpg,0.5,0.0,1.0,0.335,Psidium Guajava (Guava)
34,Transformed/Psidium Guajava (Guava)/1_180_0_1.jpg,0.0,0.665,0.5,1.0,Psidium Guajava (Guava)
35,Transformed/Psidium Guajava (Guava)/1_180_1_1.jpg,0.5,0.665,1.0,1.0,Psidium Guajava (Guava)
36,Transformed/Psidium Guajava (Guava)/1_202_0_0.jpg,0.0,0.0,0.5890851360777242,0.49790988798782976,Psidium Guajava (Guava)
37,Transformed/Psidium Guajava (Guava)/1_202_1_0.jpg,0.41,0.0,0.9990851360777242,0.49790988798782976,Psidium Guajava (Guava)
38,Transformed/Psidium Guajava (Guava)/1_202_0_1.jpg,0.0,0.495,0.5890851360777242,0.9929098879878298,Psidium Guajava (Guava)
39,Transformed/Psidium Guajava (Guava)/1_202_1_1.jpg,0.41,0.495,0.9990851360777242,0.9929098879878298,Psidium Guajava (Guava)
40,Transformed/Psidium Guajava (Guava)/1_225_0_0.jpg,0.0,0.0,0.5904341622907672,0.5904341622907673,Psidium Guajava (Guava)
41,Transformed/Psidium Guajava (Guava)/1_225_1_0.jpg,0.4,0.0,0.9904341622907671,0.5904341622907673,Psidium Guajava (Guava)
42,Transformed/Psidium Guajava (Guava)/1_225_0_1.jpg,0.0,0.405,0.5904341622907672,0.9954341622907673,Psidium Guajava (Guava)
43,Transformed/Psidium Guajava (Guava)/1_225_1_1.jpg,0.4,0.405,0.9904341622907671,0.9954341622907673,Psidium Guajava (Guava)
44,Transformed/Psidium Guajava (Guava)/1_247_0_0.jpg,0.0,0.0,0.5037346901512044,0.5911473547701269,Psidium Guajava (Guava)
45,Transformed/Psidium Guajava (Guava)/1_247_1_0.jpg,0.49,0.0,0.9937346901512043,0.5911473547701269,Psidium Guajava (Guava)
46,Transformed/Psidium Guajava (Guava)/1_247_0_1.jpg,0.0,0.405,0.5037346901512044,0.9961473547701268,Psidium Guajava (Guava)
47,Transformed/Psidium Guajava (Guava)/1_247_1_1.jpg,0.49,0.405,0.9937346901512043,0.9961473547701268,Psidium Guajava (Guava)
48,Transformed/Psidium Guajava (Guava)/1_270_0_0.jpg,0.0,0.0,0.5,0.5,Psidium Guajava (Guava)
49,Transformed/Psidium Guajava (Guava)/1_270_1_0.jpg,0.665,0.0,1.165,0.5,Psidium Guajava (Guava)
50,Transformed/Psidium Guajava (Guava)/1_270_0_1.jpg,0.0,0.5,0.5,1.0,Psidium Guajava (Guava)
51,Transformed/Psidium Guajava (Guava)/1_270_1_1.jpg,0.665,0.5,1.165,1.0,Psidium Guajava (Guava)
52,Transformed/Psidium Guajava (Guava)/1_292_0_0.jpg,0.0,0.0,0.5,0.5890851360777242,Psidium Guajava (Guava)
53,Transformed/Psidium Guajava (Guava)/1_292_1_0.jpg,0.5,0.0,1.0,0.5890851360777242,Psidium Guajava (Guava)
54,Transformed/Psidium Guajava (Guava)/1_292_0_1.jpg,0.0,0.405,0.5,0.9940851360777242,Psidium Guajava (Guava)
55,Transformed/Psidium Guajava (Guava)/1_292_1_1.jpg,0.5,0.405,1.0,0.9940851360777242,Psidium Guajava (Guava)
56,Transformed/Psidium Guajava (Guava)/1_315_0_0.jpg,0.0,0.0,0.5904341622907673,0.5904341622907672,Psidium Guajava (Guava)
57,Transformed/Psidium Guajava (Guava)/1_315_1_0.jpg,0.4,0.0,0.9904341622907673,0.5904341622907672,Psidium Guajava (Guava)
58,Transformed/Psidium Guajava (Guava)/1_315_0_1.jpg,0.0,0.405,0.5904341622907673,0.9954341622907671,Psidium Guajava (Guava)
59,Transformed/Psidium Guajava (Guava)/1_315_1_1.jpg,0.4,0.405,0.9904341622907673,0.9954341622907671,Psidium Guajava (Guava)
60,Transformed/Psidium Guajava (Guava)/1_337_0_0.jpg,0.0,0.0,0.5911473547701269,0.5037346901512045,Psidium Guajava (Guava)
61,Transformed/Psidium Guajava (Guava)/1_337_1_0.jpg,0.4,0.0,0.9911473547701268,0.5037346901512045,Psidium Guajava (Guava)
62,Transformed/Psidium Guajava (Guava)/1_337_0_1.jpg,0.0,0.495,0.5911473547701269,0.9987346901512045,Psidium Guajava (Guava)
63,Transformed/Psidium Guajava (Guava)/1_337_1_1.jpg,0.4,0.495,0.9911473547701268,0.9987346901512045,Psidium Guajava (Guava)
64,Transformed/Psidium Guajava (Guava)/1_360_0_0.jpg,0.0,0.0,0.5000000000000001,0.33500000000000013,Psidium Guajava (Guava)
65,Transformed/Psidium Guajava (Guava)/1_360_1_0.jpg,0.5,0.0,1.0000000000000002,0.33500000000000013,Psidium Guajava (Guava)
66,Transformed/Psidium Guajava (Guava)/1_360_0_1.jpg,0.0,0.665,0.5000000000000001,1.0000000000000002,Psidium Guajava (Guava)
67,Transformed/Psidium Guajava (Guava)/1_360_1_1.jpg,0.5,0.665,1.0000000000000002,1.0000000000000002,Psidium Guajava (Guava)
68,Transformed/Psidium Guajava (Guava)/10.JPG_0_0_0.jpg,0.0,0.0,0.5,0.335,Psidium Guajava (Guava)
69,Transformed/Psidium Guajava (Guava)/10.JPG_0_1_0.jpg,0.5,0.0,1.0,0.335,Psidium Guajava (Guava)
70,Transformed/Psidium Guajava (Guava)/10.JPG_0_0_1.jpg,0.0,0.665,0.5,1.0,Psidium Guajava (Guava)
71,Transformed/Psidium Guajava (Guava)/10.JPG_0_1_1.jpg,0.5,0.665,1.0,1.0,Psidium Guajava (Guava)
72,Transformed/Psidium Guajava (Guava)/10.JPG_22_0_0.jpg,0.0,0.0,0.5890851360777242,0.49790988798782976,Psidium Guajava (Guava)
73,Transformed/Psidium Guajava (Guava)/10.JPG_22_1_0.jpg,0.41,0.0,0.9990851360777242,0.49790988798782976,Psidium Guajava (Guava)
74,Transformed/Psidium Guajava (Guava)/10.JPG_22_0_1.jpg,0.0,0.495,0.5890851360777242,0.9929098879878298,Psidium Guajava (Guava)
75,Transformed/Psidium Guajava (Guava)/10.JPG_22_1_1.jpg,0.41,0.495,0.9990851360777242,0.9929098879878298,Psidium Guajava (Guava)
76,Transformed/Psidium Guajava (Guava)/10.JPG_45_0_0.jpg,0.0,0.0,0.5904341622907673,0.5904341622907673,Psidium Guajava (Guava)
77,Transformed/Psidium Guajava (Guava)/10.JPG_45_1_0.jpg,0.4,0.0,0.9904341622907673,0.5904341622907673,Psidium Guajava (Guava)
78,Transformed/Psidium Guajava (Guava)/10.JPG_45_0_1.jpg,0.0,0.405,0.5904341622907673,0.9954341622907673,Psidium Guajava (Guava)
79,Transformed/Psidium Guajava (Guava)/10.JPG_45_1_1.jpg,0.4,0.405,0.9904341622907673,0.9954341622907673,Psidium Guajava (Guava)
80,Transformed/Psidium Guajava (Guava)/10.JPG_67_0_0.jpg,0.0,0.0,0.5037346901512043,0.5911473547701269,Psidium Guajava (Guava)
81,Transformed/Psidium Guajava (Guava)/10.JPG_67_1_0.jpg,0.49,0.0,0.9937346901512043,0.5911473547701269,Psidium Guajava (Guava)
82,Transformed/Psidium Guajava (Guava)/10.JPG_67_0_1.jpg,0.0,0.405,0.5037346901512043,0.9961473547701268,Psidium Guajava (Guava)
83,Transformed/Psidium Guajava (Guava)/10.JPG_67_1_1.jpg,0.49,0.405,0.9937346901512043,0.9961473547701268,Psidium Guajava (Guava)
84,Transformed/Psidium Guajava (Guava)/10.JPG_90_0_0.jpg,0.0,0.0,0.5,0.5,Psidium Guajava (Guava)
85,Transformed/Psidium Guajava (Guava)/10.JPG_90_1_0.jpg,0.665,0.0,1.165,0.5,Psidium Guajava (Guava)
86,Transformed/Psidium Guajava (Guava)/10.JPG_90_0_1.jpg,0.0,0.5,0.5,1.0,Psidium Guajava (Guava)
87,Transformed/Psidium Guajava (Guava)/10.JPG_90_1_1.jpg,0.665,0.5,1.165,1.0,Psidium Guajava (Guava)
88,Transformed/Psidium Guajava (Guava)/10.JPG_112_0_0.jpg,0.0,0.0,0.5,0.5890851360777242,Psidium Guajava (Guava)
89,Transformed/Psidium Guajava (Guava)/10.JPG_112_1_0.jpg,0.5,0.0,1.0,0.5890851360777242,Psidium Guajava (Guava)
90,Transformed/Psidium Guajava (Guava)/10.JPG_112_0_1.jpg,0.0,0.405,0.5,0.9940851360777242,Psidium Guajava (Guava)
91,Transformed/Psidium Guajava (Guava)/10.JPG_112_1_1.jpg,0.5,0.405,1.0,0.9940851360777242,Psidium Guajava (Guava)
92,Transformed/Psidium Guajava (Guava)/10.JPG_135_0_0.jpg,0.0,0.0,0.5904341622907672,0.5904341622907672,Psidium Guajava (Guava)
93,Transformed/Psidium Guajava (Guava)/10.JPG_135_1_0.jpg,0.4,0.0,0.9904341622907671,0.5904341622907672,Psidium Guajava (Guava)
94,Transformed/Psidium Guajava (Guava)/10.JPG_135_0_1.jpg,0.0,0.405,0.5904341622907672,0.9954341622907671,Psidium Guajava (Guava)
95,Transformed/Psidium Guajava (Guava)/10.JPG_135_1_1.jpg,0.4,0.405,0.9904341622907671,0.9954341622907671,Psidium Guajava (Guava)
96,Transformed/Psidium Guajava (Guava)/10.JPG_157_0_0.jpg,0.0,0.0,0.5911473547701269,0.5037346901512043,Psidium Guajava (Guava)
97,Transformed/Psidium Guajava (Guava)/10.JPG_157_1_0.jpg,0.4,0.0,0.9911473547701268,0.5037346901512043,Psidium Guajava (Guava)
98,Transformed/Psidium Guajava (Guava)/10.JPG_157_0_1.jpg,0.0,0.495,0.5911473547701269,0.9987346901512043,Psidium Guajava (Guava)
99,Transformed/Psidium Guajava (Guava)/10.JPG_157_1_1.jpg,0.4,0.495,0.9911473547701268,0.9987346901512043,Psidium Guajava (Guava)
100,Transformed/Psidium Guajava (Guava)/10.JPG_180_0_0.jpg,0.0,0.0,0.5,0.335,Psidium Guajava (Guava)
101,Transformed/Psidium Guajava (Guava)/10.JPG_180_1_0.jpg,0.5,0.0,1.0,0.335,Psidium Guajava (Guava)
102,Transformed/Psidium Guajava (Guava)/10.JPG_180_0_1.jpg,0.0,0.665,0.5,1.0,Psidium Guajava (Guava)
103,Transformed/Psidium Guajava (Guava)/10.JPG_180_1_1.jpg,0.5,0.665,1.0,1.0,Psidium Guajava (Guava)
104,Transformed/Psidium Guajava (Guava)/10.JPG_202_0_0.jpg,0.0,0.0,0.5890851360777242,0.49790988798782976,Psidium Guajava (Guava)
105,Transformed/Psidium Guajava (Guava)/10.JPG_202_1_0.jpg,0.41,0.0,0.9990851360777242,0.49790988798782976,Psidium Guajava (Guava)
106,Transformed/Psidium Guajava (Guava)/10.JPG_202_0_1.jpg,0.0,0.495,0.5890851360777242,0.9929098879878298,Psidium Guajava (Guava)
107,Transformed/Psidium Guajava (Guava)/10.JPG_202_1_1.jpg,0.41,0.495,0.9990851360777242,0.9929098879878298,Psidium Guajava (Guava)
108,Transformed/Psidium Guajava (Guava)/10.JPG_225_0_0.jpg,0.0,0.0,0.5904341622907672,0.5904341622907673,Psidium Guajava (Guava)
109,Transformed/Psidium Guajava (Guava)/10.JPG_225_1_0.jpg,0.4,0.0,0.9904341622907671,0.5904341622907673,Psidium Guajava (Guava)
110,Transformed/Psidium Guajava (Guava)/10.JPG_225_0_1.jpg,0.0,0.405,0.5904341622907672,0.9954341622907673,Psidium Guajava (Guava)
111,Transformed/Psidium Guajava (Guava)/10.JPG_225_1_1.jpg,0.4,0.405,0.9904341622907671,0.9954341622907673,Psidium Guajava (Guava)
112,Transformed/Psidium Guajava (Guava)/10.JPG_247_0_0.jpg,0.0,0.0,0.5037346901512044,0.5911473547701269,Psidium Guajava (Guava)
113,Transformed/Psidium Guajava (Guava)/10.JPG_247_1_0.jpg,0.49,0.0,0.9937346901512043,0.5911473547701269,Psidium Guajava (Guava)
114,Transformed/Psidium Guajava (Guava)/10.JPG_247_0_1.jpg,0.0,0.405,0.5037346901512044,0.9961473547701268,Psidium Guajava (Guava)
115,Transformed/Psidium Guajava (Guava)/10.JPG_247_1_1.jpg,0.49,0.405,0.9937346901512043,0.9961473547701268,Psidium Guajava (Guava)
116,Transformed/Psidium Guajava (Guava)/10.JPG_270_0_0.jpg,0.0,0.0,0.5,0.5,Psidium Guajava (Guava)
117,Transformed/Psidium Guajava (Guava)/10.JPG_270_1_0.jpg,0.665,0.0,1.165,0.5,Psidium Guajava (Guava)
118,Transformed/Psidium Guajava (Guava)/10.JPG_270_0_1.jpg,0.0,0.5,0.5,1.0,Psidium Guajava (Guava)
119,Transformed/Psidium Guajava (Guava)/10.JPG_270_1_1.jpg,0.665,0.5,1.165,1.0,Psidium Guajava (Guava)
120,Transformed/Psidium Guajava (Guava)/10.JPG_292_0_0.jpg,0.0,0.0,0.5,0.5890851360777242,Psidium Guajava (Guava)
121,Transformed/Psidium Guajava (Guava)/10.JPG_292_1_0.jpg,0.5,0.0,1.0,0.5890851360777242,Psidium Guajava (Guava)
122,Transformed/Psidium Guajava (Guava)/10.JPG_292_0_1.jpg,0.0,0.405,0.5,0.9940851360777242,Psidium Guajava (Guava)
123,Transformed/Psidium Guajava (Guava)/10.JPG_292_1_1.jpg,0.5,0.405,1.0,0.9940851360777242,Psidium Guajava (Guava)
124,Transformed/Psidium Guajava (Guava)/10.JPG_315_0_0.jpg,0.0,0.0,0.5904341622907673,0.5904341622907672,Psidium Guajava (Guava)
125,Transformed/Psidium Guajava (Guava)/10.JPG_315_1_0.jpg,0.4,0.0,0.9904341622907673,0.5904341622907672,Psidium Guajava (Guava)
126,Transformed/Psidium Guajava (Guava)/10.JPG_315_0_1.jpg,0.0,0.405,0.5904341622907673,0.9954341622907671,Psidium Guajava (Guava)
127,Transformed/Psidium Guajava (Guava)/10.JPG_315_1_1.jpg,0.4,0.405,0.9904341622907673,0.9954341622907671,Psidium Guajava (Guava)
128,Transformed/Psidium Guajava (Guava)/10.JPG_337_0_0.jpg,0.0,0.0,0.5911473547701269,0.5037346901512045,Psidium Guajava (Guava)
129,Transformed/Psidium Guajava (Guava)/10.JPG_337_1_0.jpg,0.4,0.0,0.9911473547701268,0.5037346901512045,Psidium Guajava (Guava)
130,Transformed/Psidium Guajava (Guava)/10.JPG_337_0_1.jpg,0.0,0.495,0.5911473547701269,0.9987346901512045,Psidium Guajava (Guava)
131,Transformed/Psidium Guajava (Guava)/10.JPG_337_1_1.jpg,0.4,0.495,0.9911473547701268,0.9987346901512045,Psidium Guajava (Guava)
132,Transformed/Psidium Guajava (Guava)/10.JPG_360_0_0.jpg,0.0,0.0,0.5000000000000001,0.33500000000000013,Psidium Guajava (Guava)
133,Transformed/Psidium Guajava (Guava)/10.JPG_360_1_0.jpg,0.5,0.0,1.0000000000000002,0.33500000000000013,Psidium Guajava (Guava)
134,Transformed/Psidium Guajava (Guava)/10.JPG_360_0_1.jpg,0.0,0.665,0.5000000000000001,1.0000000000000002,Psidium Guajava (Guava)
135,Transformed/Psidium Guajava (Guava)/10.JPG_360_1_1.jpg,0.5,0.665,1.0000000000000002,1.0000000000000002,Psidium Guajava (Guava)
136,Transformed/Psidium Guajava (Guava)/11_0_0_0.jpg,0.0,0.0,0.375,0.5,Psidium Guajava (Guava)
137,Transformed/Psidium Guajava (Guava)/11_0_1_0.jpg,0.625,0.0,1.0,0.5,Psidium Guajava (Guava)
138,Transformed/Psidium Guajava (Guava)/11_0_0_1.jpg,0.0,0.5,0.375,1.0,Psidium Guajava (Guava)
139,Transformed/Psidium Guajava (Guava)/11_0_1_1.jpg,0.625,0.5,1.0,1.0,Psidium Guajava (Guava)
140,Transformed/Psidium Guajava (Guava)/11_22_0_0.jpg,0.0,0.0,0.5349972421705013,0.6040693998143607,Psidium Guajava (Guava)
141,Transformed/Psidium Guajava (Guava)/11_22_1_0.jpg,0.465,0.0,0.9999972421705013,0.6040693998143607,Psidium Guajava (Guava)
142,Transformed/Psidium Guajava (Guava)/11_22_0_1.jpg,0.0,0.39,0.5349972421705013,0.9940693998143607,Psidium Guajava (Guava)
143,Transformed/Psidium Guajava (Guava)/11_22_1_1.jpg,0.465,0.39,0.9999972421705013,0.9940693998143607,Psidium Guajava (Guava)
144,Transformed/Psidium Guajava (Guava)/11_45_0_0.jpg,0.0,0.0,0.6187184335382291,0.6187184335382291,Psidium Guajava (Guava)
145,Transformed/Psidium Guajava (Guava)/11_45_1_0.jpg,0.375,0.0,0.9937184335382291,0.6187184335382291,Psidium Guajava (Guava)
146,Transformed/Psidium Guajava (Guava)/11_45_0_1.jpg,0.0,0.38,0.6187184335382291,0.9987184335382291,Psidium Guajava (Guava)
147,Transformed/Psidium Guajava (Guava)/11_45_1_1.jpg,0.375,0.38,0.9937184335382291,0.9987184335382291,Psidium Guajava (Guava)
148,Transformed/Psidium Guajava (Guava)/11_67_0_0.jpg,0.0,0.0,0.6067765999096979,0.540554884289302,Psidium Guajava (Guava)
149,Transformed/Psidium Guajava (Guava)/11_67_1_0.jpg,0.385,0.0,0.9917765999096979,0.540554884289302,Psidium Guajava (Guava)
150,Transformed/Psidium Guajava (Guava)/11_67_0_1.jpg,0.0,0.45,0.6067765999096979,0.990554884289302,Psidium Guajava (Guava)
151,Transformed/Psidium Guajava (Guava)/11_67_1_1.jpg,0.385,0.45,0.9917765999096979,0.990554884289302,Psidium Guajava (Guava)
152,Transformed/Psidium Guajava (Guava)/11_90_0_0.jpg,0.0,0.0,0.5,0.5,Psidium Guajava (Guava)
153,Transformed/Psidium Guajava (Guava)/11_90_1_0.jpg,0.5,0.0,1.0,0.5,Psidium Guajava (Guava)
154,Transformed/Psidium Guajava (Guava)/11_90_0_1.jpg,0.0,0.625,0.5,1.125,Psidium Guajava (Guava)
155,Transformed/Psidium Guajava (Guava)/11_90_1_1.jpg,0.5,0.625,1.0,1.125,Psidium Guajava (Guava)
156,Transformed/Psidium Guajava (Guava)/11_112_0_0.jpg,0.0,0.0,0.6040693998143607,0.5349972421705013,Psidium Guajava (Guava)
157,Transformed/Psidium Guajava (Guava)/11_112_1_0.jpg,0.395,0.0,0.9990693998143607,0.5349972421705013,Psidium Guajava (Guava)
158,Transformed/Psidium Guajava (Guava)/11_112_0_1.jpg,0.0,0.46,0.6040693998143607,0.9949972421705013,Psidium Guajava (Guava)
159,Transformed/Psidium Guajava (Guava)/11_112_1_1.jpg,0.395,0.46,0.9990693998143607,0.9949972421705013,Psidium Guajava (Guava)
160,Transformed/Psidium Guajava (Guava)/11_135_0_0.jpg,0.0,0.0,0.6187184335382291,0.618718433538229,Psidium Guajava (Guava)
161,Transformed/Psidium Guajava (Guava)/11_135_1_0.jpg,0.375,0.0,0.9937184335382291,0.618718433538229,Psidium Guajava (Guava)
162,Transformed/Psidium Guajava (Guava)/11_135_0_1.jpg,0.0,0.38,0.6187184335382291,0.998718433538229,Psidium Guajava (Guava)
163,Transformed/Psidium Guajava (Guava)/11_135_1_1.jpg,0.375,0.38,0.9937184335382291,0.998718433538229,Psidium Guajava (Guava)
164,Transformed/Psidium Guajava (Guava)/11_157_0_0.jpg,0.0,0.0,0.540554884289302,0.6067765999096979,Psidium Guajava (Guava)
165,Transformed/Psidium Guajava (Guava)/11_157_1_0.jpg,0.455,0.0,0.9955548842893021,0.6067765999096979,Psidium Guajava (Guava)
166,Transformed/Psidium Guajava (Guava)/11_157_0_1.jpg,0.0,0.39,0.540554884289302,0.996776599909698,Psidium Guajava (Guava)
167,Transformed/Psidium Guajava (Guava)/11_157_1_1.jpg,0.455,0.39,0.9955548842893021,0.996776599909698,Psidium Guajava (Guava)
168,Transformed/Psidium Guajava (Guava)/11_180_0_0.jpg,0.0,0.0,0.375,0.5,Psidium Guajava (Guava)
169,Transformed/Psidium Guajava (Guava)/11_180_1_0.jpg,0.625,0.0,1.0,0.5,Psidium Guajava (Guava)
170,Transformed/Psidium Guajava (Guava)/11_180_0_1.jpg,0.0,0.5,0.375,1.0,Psidium Guajava (Guava)
171,Transformed/Psidium Guajava (Guava)/11_180_1_1.jpg,0.625,0.5,1.0,1.0,Psidium Guajava (Guava)
172,Transformed/Psidium Guajava (Guava)/11_202_0_0.jpg,0.0,0.0,0.5349972421705013,0.6040693998143607,Psidium Guajava (Guava)
173,Transformed/Psidium Guajava (Guava)/11_202_1_0.jpg,0.465,0.0,0.9999972421705013,0.6040693998143607,Psidium Guajava (Guava)
174,Transformed/Psidium Guajava (Guava)/11_202_0_1.jpg,0.0,0.39,0.5349972421705013,0.9940693998143607,Psidium Guajava (Guava)
175,Transformed/Psidium Guajava (Guava)/11_202_1_1.jpg,0.465,0.39,0.9999972421705013,0.9940693998143607,Psidium Guajava (Guava)
176,Transformed/Psidium Guajava (Guava)/11_225_0_0.jpg,0.0,0.0,0.6187184335382291,0.6187184335382292,Psidium Guajava (Guava)
177,Transformed/Psidium Guajava (Guava)/11_225_1_0.jpg,0.375,0.0,0.993718433538229,0.6187184335382292,Psidium Guajava (Guava)
178,Transformed/Psidium Guajava (Guava)/11_225_0_1.jpg,0.0,0.38,0.6187184335382291,0.9987184335382292,Psidium Guajava (Guava)
179,Transformed/Psidium Guajava (Guava)/11_225_1_1.jpg,0.375,0.38,0.993718433538229,0.9987184335382292,Psidium Guajava (Guava)
180,Transformed/Psidium Guajava (Guava)/11_247_0_0.jpg,0.0,0.0,0.6067765999096979,0.540554884289302,Psidium Guajava (Guava)
181,Transformed/Psidium Guajava (Guava)/11_247_1_0.jpg,0.385,0.0,0.9917765999096979,0.540554884289302,Psidium Guajava (Guava)
182,Transformed/Psidium Guajava (Guava)/11_247_0_1.jpg,0.0,0.45,0.6067765999096979,0.990554884289302,Psidium Guajava (Guava)
183,Transformed/Psidium Guajava (Guava)/11_247_1_1.jpg,0.385,0.45,0.9917765999096979,0.990554884289302,Psidium Guajava (Guava)
184,Transformed/Psidium Guajava (Guava)/11_270_0_0.jpg,0.0,0.0,0.5,0.5,Psidium Guajava (Guava)
185,Transformed/Psidium Guajava (Guava)/11_270_1_0.jpg,0.5,0.0,1.0,0.5,Psidium Guajava (Guava)
186,Transformed/Psidium Guajava (Guava)/11_270_0_1.jpg,0.0,0.625,0.5,1.125,Psidium Guajava (Guava)
187,Transformed/Psidium Guajava (Guava)/11_270_1_1.jpg,0.5,0.625,1.0,1.125,Psidium Guajava (Guava)
188,Transformed/Psidium Guajava (Guava)/11_292_0_0.jpg,0.0,0.0,0.6040693998143607,0.5349972421705013,Psidium Guajava (Guava)
189,Transformed/Psidium Guajava (Guava)/11_292_1_0.jpg,0.395,0.0,0.9990693998143607,0.5349972421705013,Psidium Guajava (Guava)
190,Transformed/Psidium Guajava (Guava)/11_292_0_1.jpg,0.0,0.46,0.6040693998143607,0.9949972421705013,Psidium Guajava (Guava)
191,Transformed/Psidium Guajava (Guava)/11_292_1_1.jpg,0.395,0.46,0.9990693998143607,0.9949972421705013,Psidium Guajava (Guava)
192,Transformed/Psidium Guajava (Guava)/11_315_0_0.jpg,0.0,0.0,0.6187184335382291,0.6187184335382291,Psidium Guajava (Guava)
193,Transformed/Psidium Guajava (Guava)/11_315_1_0.jpg,0.375,0.0,0.993718433538229,0.6187184335382291,Psidium Guajava (Guava)
194,Transformed/Psidium Guajava (Guava)/11_315_0_1.jpg,0.0,0.38,0.6187184335382291,0.998718433538229,Psidium Guajava (Guava)
