,Unnamed: 0,image_name,x0,y0,x1,y1,class
80,80,Transformed\Citrus Limon (Lemon)\train\10_67_0_0.jpg,0.0,0.0,0.5037346901512043,0.5911473547701269,Citrus Limon (Lemon)
2860,2860,Transformed\Citrus Limon (Lemon)\train\49_22_0_0.jpg,0.0,0.0,0.5890851360777242,0.4979098879878297,Citrus Limon (Lemon)
1980,1980,Transformed\Citrus Limon (Lemon)\train\37_45_0_0.jpg,0.0,0.0,0.5904341622907673,0.5904341622907673,Citrus Limon (Lemon)
3056,3056,Transformed\Citrus Limon (Lemon)\train\50_360_0_0.jpg,0.0,0.0,0.5000000000000001,0.3350000000000001,Citrus Limon (Lemon)
1340,1340,Transformed\Citrus Limon (Lemon)\train\28_270_0_0.jpg,0.0,0.0,0.5,0.5,Citrus Limon (Lemon)
3223,3223,Transformed\Citrus Limon (Lemon)\train\7_135_1_1.jpg,0.39,0.395,0.9945762979144982,0.9995762979144982,Citrus Limon (Lemon)
2330,2330,Transformed\Citrus Limon (Lemon)\train\41_90_0_1.jpg,0.0,0.5,0.5,1.0,Citrus Limon (Lemon)
305,305,Transformed\Citrus Limon (Lemon)\train\13_180_1_0.jpg,0.5,0.0,1.0,0.265,Citrus Limon (Lemon)
246,246,Transformed\Citrus Limon (Lemon)\train\12_225_0_1.jpg,0.0,0.29,0.7071067811865476,0.9971067811865476,Citrus Limon (Lemon)
388,388,Transformed\Citrus Limon (Lemon)\train\14_270_0_0.jpg,0.0,0.0,0.5,0.5,Citrus Limon (Lemon)
1171,1171,Transformed\Citrus Limon (Lemon)\train\26_67_1_1.jpg,0.49,0.405,0.9937346901512044,0.9961473547701268,Citrus Limon (Lemon)
1676,1676,Transformed\Citrus Limon (Lemon)\train\32_247_0_0.jpg,0.0,0.0,0.5,0.5696571427032169,Citrus Limon (Lemon)
3024,3024,Transformed\Citrus Limon (Lemon)\train\50_180_0_0.jpg,0.0,0.0,0.5,0.335,Citrus Limon (Lemon)
1129,1129,Transformed\Citrus Limon (Lemon)\train\25_225_1_0.jpg,0.4,0.0,0.9904341622907672,0.5904341622907673,Citrus Limon (Lemon)
1568,1568,Transformed\Citrus Limon (Lemon)\train\31_22_0_0.jpg,0.0,0.0,0.5872121031106446,0.4932739687149958,Citrus Limon (Lemon)
1071,1071,Transformed\Citrus Limon (Lemon)\train\24_270_1_1.jpg,0.625,0.5,1.125,1.0,Citrus Limon (Lemon)
631,631,Transformed\Citrus Limon (Lemon)\train\18_90_1_1.jpg,0.5,0.5,1.0,1.0,Citrus Limon (Lemon)
795,795,Transformed\Citrus Limon (Lemon)\train\2_247_1_1.jpg,0.45,0.385,0.990554884289302,0.991776599909698,Citrus Limon (Lemon)
2544,2544,Transformed\Citrus Limon (Lemon)\train\44_157_0_0.jpg,0.0,0.0,0.5911473547701269,0.5037346901512043,Citrus Limon (Lemon)
1499,1499,Transformed\Citrus Limon (Lemon)\train\30_0_1_1.jpg,0.5,0.735,1.0,1.0,Citrus Limon (Lemon)
3157,3157,Transformed\Citrus Limon (Lemon)\train\6.png_157_1_0.jpg,0.54,0.0,0.9931069232113202,0.5696571427032169,Citrus Limon (Lemon)
1739,1739,Transformed\Citrus Limon (Lemon)\train\33_202_1_1.jpg,0.43,0.565,0.9928626745386104,0.9980070181681546,Citrus Limon (Lemon)
3093,3093,Transformed\Citrus Limon (Lemon)\train\6_180_1_0.jpg,0.5,0.0,1.0,0.5,Citrus Limon (Lemon)
6,6,Transformed\Citrus Limon (Lemon)\train\1_22_0_1.jpg,0.0,0.39,0.5349972421705013,0.9940693998143608,Citrus Limon (Lemon)
441,441,Transformed\Citrus Limon (Lemon)\train\15_180_1_0.jpg,0.5,0.0,1.0,0.2800000000000001,Citrus Limon (Lemon)
1321,1321,Transformed\Citrus Limon (Lemon)\train\28_157_1_0.jpg,0.4,0.0,0.9911473547701268,0.5037346901512043,Citrus Limon (Lemon)
1863,1863,Transformed\Citrus Limon (Lemon)\train\35_135_1_1.jpg,0.29,0.29,0.9971067811865476,0.9971067811865476,Citrus Limon (Lemon)
3006,3006,Transformed\Citrus Limon (Lemon)\train\50_67_0_1.jpg,0.0,0.405,0.5037346901512043,0.9961473547701268,Citrus Limon (Lemon)
2692,2692,Transformed\Citrus Limon (Lemon)\train\46_225_0_0.jpg,0.0,0.0,0.5904341622907672,0.5904341622907673,Citrus Limon (Lemon)
417,417,Transformed\Citrus Limon (Lemon)\train\15_45_1_0.jpg,0.44,0.0,0.9915432893255072,0.5515432893255071,Citrus Limon (Lemon)
1032,1032,Transformed\Citrus Limon (Lemon)\train\24_67_0_0.jpg,0.0,0.0,0.540554884289302,0.6067765999096979,Citrus Limon (Lemon)
2666,2666,Transformed\Citrus Limon (Lemon)\train\46_67_0_1.jpg,0.0,0.405,0.5037346901512043,0.9961473547701268,Citrus Limon (Lemon)
2882,2882,Transformed\Citrus Limon (Lemon)\train\49_135_0_1.jpg,0.0,0.405,0.5904341622907672,0.9954341622907672,Citrus Limon (Lemon)
2891,2891,Transformed\Citrus Limon (Lemon)\train\49_180_1_1.jpg,0.5,0.665,1.0,1.0,Citrus Limon (Lemon)
3199,3199,Transformed\Citrus Limon (Lemon)\train\7_0_1_1.jpg,0.5,0.645,1.0,1.0,Citrus Limon (Lemon)
2203,2203,Transformed\Citrus Limon (Lemon)\train\4_135_1_1.jpg,0.29,0.29,0.9971067811865476,0.9971067811865476,Citrus Limon (Lemon)
1640,1640,Transformed\Citrus Limon (Lemon)\train\32_45_0_0.jpg,0.0,0.0,0.5515432893255071,0.5515432893255071,Citrus Limon (Lemon)
3360,3360,Transformed\Citrus Limon (Lemon)\train\9_157_0_0.jpg,0.0,0.0,0.5911473547701269,0.5037346901512043,Citrus Limon (Lemon)
2218,2218,Transformed\Citrus Limon (Lemon)\train\4_225_0_1.jpg,0.0,0.29,0.7071067811865476,0.9971067811865476,Citrus Limon (Lemon)
1138,1138,Transformed\Citrus Limon (Lemon)\train\25_270_0_1.jpg,0.0,0.5,0.5,1.0,Citrus Limon (Lemon)
677,677,Transformed\Citrus Limon (Lemon)\train\18_360_1_0.jpg,0.5,0.0,1.0000000000000002,0.5000000000000001,Citrus Limon (Lemon)
2325,2325,Transformed\Citrus Limon (Lemon)\train\41_67_1_0.jpg,0.54,0.0,1.04,0.5696571427032169,Citrus Limon (Lemon)
2443,2443,Transformed\Citrus Limon (Lemon)\train\42_337_1_1.jpg,0.43,0.555,0.9937961757758776,0.9942993504095337,Citrus Limon (Lemon)
124,124,Transformed\Citrus Limon (Lemon)\train\10_315_0_0.jpg,0.0,0.0,0.5904341622907673,0.5904341622907672,Citrus Limon (Lemon)
2157,2157,Transformed\Citrus Limon (Lemon)\train\39_270_1_0.jpg,0.7,0.0,1.2,0.5,Citrus Limon (Lemon)
1594,1594,Transformed\Citrus Limon (Lemon)\train\31_157_0_1.jpg,0.0,0.5,0.5891936991276806,0.9991321658839422,Citrus Limon (Lemon)
473,473,Transformed\Citrus Limon (Lemon)\train\15_360_1_0.jpg,0.5,0.0,1.0,0.2800000000000001,Citrus Limon (Lemon)
1893,1893,Transformed\Citrus Limon (Lemon)\train\35_315_1_0.jpg,0.29,0.0,0.9971067811865476,0.7071067811865476,Citrus Limon (Lemon)
2612,2612,Transformed\Citrus Limon (Lemon)\train\45_157_0_0.jpg,0.0,0.0,0.6067765999096979,0.540554884289302,Citrus Limon (Lemon)
3281,3281,Transformed\Citrus Limon (Lemon)\train\8_90_1_0.jpg,0.665,0.0,1.165,0.5,Citrus Limon (Lemon)
2937,2937,Transformed\Citrus Limon (Lemon)\train\5_67_1_0.jpg,0.34,0.0,0.995617990970857,0.6556179909708572,Citrus Limon (Lemon)
99,99,Transformed\Citrus Limon (Lemon)\train\10_157_1_1.jpg,0.4,0.495,0.9911473547701268,0.9987346901512044,Citrus Limon (Lemon)
2752,2752,Transformed\Citrus Limon (Lemon)\train\47_180_0_0.jpg,0.0,0.0,0.5,0.375,Citrus Limon (Lemon)
1885,1885,Transformed\Citrus Limon (Lemon)\train\35_270_1_0.jpg,0.5,0.0,1.0,0.5000000000000001,Citrus Limon (Lemon)
2323,2323,Transformed\Citrus Limon (Lemon)\train\41_45_1_1.jpg,0.44,0.44,0.9915432893255072,0.9915432893255072,Citrus Limon (Lemon)
2334,2334,Transformed\Citrus Limon (Lemon)\train\41_112_0_1.jpg,0.0,0.43,0.5,0.998481773439849,Citrus Limon (Lemon)
2445,2445,Transformed\Citrus Limon (Lemon)\train\42_360_1_0.jpg,0.5,0.0,1.0,0.2650000000000001,Citrus Limon (Lemon)
2849,2849,Transformed\Citrus Limon (Lemon)\train\48_337_1_0.jpg,0.39,0.0,0.996776599909698,0.540554884289302,Citrus Limon (Lemon)
3377,3377,Transformed\Citrus Limon (Lemon)\train\9_247_1_0.jpg,0.49,0.0,0.9937346901512044,0.5911473547701269,Citrus Limon (Lemon)
353,353,Transformed\Citrus Limon (Lemon)\train\14_67_1_0.jpg,0.55,0.0,1.05,0.5677034870607706,Citrus Limon (Lemon)
2391,2391,Transformed\Citrus Limon (Lemon)\train\42_45_1_1.jpg,0.45,0.455,0.9909366876077088,0.9959366876077088,Citrus Limon (Lemon)
1135,1135,Transformed\Citrus Limon (Lemon)\train\25_247_1_1.jpg,0.49,0.405,0.9937346901512044,0.9961473547701268,Citrus Limon (Lemon)
1831,1831,Transformed\Citrus Limon (Lemon)\train\34_337_1_1.jpg,0.39,0.46,0.9948229442672516,0.99595236002204,Citrus Limon (Lemon)
2705,2705,Transformed\Citrus Limon (Lemon)\train\46_292_1_0.jpg,0.5,0.0,1.0,0.5890851360777242,Citrus Limon (Lemon)
3334,3334,Transformed\Citrus Limon (Lemon)\train\9_0_0_1.jpg,0.0,0.665,0.5,1.0,Citrus Limon (Lemon)
1257,1257,Transformed\Citrus Limon (Lemon)\train\27_180_1_0.jpg,0.5,0.0,1.0,0.375,Citrus Limon (Lemon)
102,102,Transformed\Citrus Limon (Lemon)\train\10_180_0_1.jpg,0.0,0.665,0.5,1.0,Citrus Limon (Lemon)
3351,3351,Transformed\Citrus Limon (Lemon)\train\9_90_1_1.jpg,0.665,0.5,1.165,1.0,Citrus Limon (Lemon)
2009,2009,Transformed\Citrus Limon (Lemon)\train\37_202_1_0.jpg,0.41,0.0,0.9990851360777242,0.4979098879878297,Citrus Limon (Lemon)
1497,1497,Transformed\Citrus Limon (Lemon)\train\30_0_1_0.jpg,0.5,0.0,1.0,0.265,Citrus Limon (Lemon)
1597,1597,Transformed\Citrus Limon (Lemon)\train\31_180_1_0.jpg,0.5,0.0,1.0,0.33,Citrus Limon (Lemon)
1765,1765,Transformed\Citrus Limon (Lemon)\train\33_360_1_0.jpg,0.5,0.0,1.0,0.2650000000000001,Citrus Limon (Lemon)
132,132,Transformed\Citrus Limon (Lemon)\train\10_360_0_0.jpg,0.0,0.0,0.5000000000000001,0.3350000000000001,Citrus Limon (Lemon)
1929,1929,Transformed\Citrus Limon (Lemon)\train\36_135_1_0.jpg,0.375,0.0,0.9937184335382292,0.618718433538229,Citrus Limon (Lemon)
1840,1840,Transformed\Citrus Limon (Lemon)\train\35_22_0_0.jpg,0.0,0.0,0.6508952239913497,0.6508952239913498,Citrus Limon (Lemon)
1313,1313,Transformed\Citrus Limon (Lemon)\train\28_112_1_0.jpg,0.5,0.0,1.0,0.5890851360777242,Citrus Limon (Lemon)
2883,2883,Transformed\Citrus Limon (Lemon)\train\49_135_1_1.jpg,0.4,0.405,0.9904341622907672,0.9954341622907672,Citrus Limon (Lemon)
3242,3242,Transformed\Citrus Limon (Lemon)\train\7_247_0_1.jpg,0.0,0.395,0.5221447872202531,0.9939619773399124,Citrus Limon (Lemon)
2724,2724,Transformed\Citrus Limon (Lemon)\train\47_22_0_0.jpg,0.0,0.0,0.6040693998143607,0.5349972421705013,Citrus Limon (Lemon)
1862,1862,Transformed\Citrus Limon (Lemon)\train\35_135_0_1.jpg,0.0,0.29,0.7071067811865476,0.9971067811865476,Citrus Limon (Lemon)
2912,2912,Transformed\Citrus Limon (Lemon)\train\49_315_0_0.jpg,0.0,0.0,0.5904341622907673,0.5904341622907672,Citrus Limon (Lemon)
1433,1433,Transformed\Citrus Limon (Lemon)\train\3_22_1_0.jpg,0.42,0.0,0.9959739053081674,0.4654584530779923,Citrus Limon (Lemon)
2735,2735,Transformed\Citrus Limon (Lemon)\train\47_67_1_1.jpg,0.45,0.385,0.990554884289302,0.991776599909698,Citrus Limon (Lemon)
611,611,Transformed\Citrus Limon (Lemon)\train\17_360_1_1.jpg,0.5,0.5,1.0000000000000002,1.0000000000000002,Citrus Limon (Lemon)
508,508,Transformed\Citrus Limon (Lemon)\train\16_180_0_0.jpg,0.0,0.0,0.5,0.5,Citrus Limon (Lemon)
3216,3216,Transformed\Citrus Limon (Lemon)\train\7_112_0_0.jpg,0.0,0.0,0.5164535650791656,0.5965772679460425,Citrus Limon (Lemon)
804,804,Transformed\Citrus Limon (Lemon)\train\2_315_0_0.jpg,0.0,0.0,0.6187184335382291,0.6187184335382291,Citrus Limon (Lemon)
2192,2192,Transformed\Citrus Limon (Lemon)\train\4_90_0_0.jpg,0.0,0.0,0.5,0.5,Citrus Limon (Lemon)
870,870,Transformed\Citrus Limon (Lemon)\train\20_292_0_1.jpg,0.0,0.405,0.5,0.9940851360777242,Citrus Limon (Lemon)
2223,2223,Transformed\Citrus Limon (Lemon)\train\4_247_1_1.jpg,0.34,0.34,0.9956179909708572,0.995617990970857,Citrus Limon (Lemon)
3144,3144,Transformed\Citrus Limon (Lemon)\train\6.png_90_0_0.jpg,0.0,0.0,0.5,0.5,Citrus Limon (Lemon)
2386,2386,Transformed\Citrus Limon (Lemon)\train\42_22_0_1.jpg,0.0,0.565,0.5628626745386104,0.9980070181681546,Citrus Limon (Lemon)
561,561,Transformed\Citrus Limon (Lemon)\train\17_90_1_0.jpg,0.5,0.0,1.0,0.5,Citrus Limon (Lemon)
678,678,Transformed\Citrus Limon (Lemon)\train\18_360_0_1.jpg,0.0,0.5,0.5000000000000001,1.0000000000000002,Citrus Limon (Lemon)
300,300,Transformed\Citrus Limon (Lemon)\train\13_157_0_0.jpg,0.0,0.0,0.5637961757758778,0.4392993504095335,Citrus Limon (Lemon)
2407,2407,Transformed\Citrus Limon (Lemon)\train\42_135_1_1.jpg,0.45,0.455,0.9909366876077088,0.9959366876077088,Citrus Limon (Lemon)
948,948,Transformed\Citrus Limon (Lemon)\train\21_360_0_0.jpg,0.0,0.0,0.5000000000000001,0.3550000000000001,Citrus Limon (Lemon)
918,918,Transformed\Citrus Limon (Lemon)\train\21_180_0_1.jpg,0.0,0.645,0.5,1.0,Citrus Limon (Lemon)
