,Unnamed: 0,image_name,x0,y0,x1,y1,class
41,41,Transformed\Moringa Oleifera (Malunggay)\train\1_225_1_0.jpg,0.41,0.0,0.9968986283848345,0.5868986283848345,Moringa Oleifera (Malunggay)
4673,4673,Transformed\Moringa Oleifera (Malunggay)\train\71_270_1_0.jpg,0.665,0.0,1.165,0.5,Moringa Oleifera (Malunggay)
841,841,Transformed\Moringa Oleifera (Malunggay)\train\20_135_1_0.jpg,0.5,0.0,1.0,0.498510280736516,Moringa Oleifera (Malunggay)
1993,1993,Transformed\Moringa Oleifera (Malunggay)\train\36_112_1_0.jpg,0.59,0.0,1.09,0.551624476736133,Moringa Oleifera (Malunggay)
3929,3929,Transformed\Moringa Oleifera (Malunggay)\train\61_292_1_0.jpg,0.395,0.0,0.9990693998143608,0.5349972421705013,Moringa Oleifera (Malunggay)
3518,3518,Transformed\Moringa Oleifera (Malunggay)\train\56_270_0_1.jpg,0.0,0.5,0.5,1.0,Moringa Oleifera (Malunggay)
3170,3170,Transformed\Moringa Oleifera (Malunggay)\train\51_225_0_1.jpg,0.0,0.41,0.5868986283848344,0.9968986283848345,Moringa Oleifera (Malunggay)
4789,4789,Transformed\Moringa Oleifera (Malunggay)\train\8_157_1_0.jpg,0.41,0.0,0.9972400434852342,0.49452964161668,Moringa Oleifera (Malunggay)
905,905,Transformed\Moringa Oleifera (Malunggay)\train\21_112_1_0.jpg,0.405,0.0,0.9940851360777242,0.5,Moringa Oleifera (Malunggay)
3654,3654,Transformed\Moringa Oleifera (Malunggay)\train\58_270_0_1.jpg,0.0,0.5,0.5,1.0,Moringa Oleifera (Malunggay)
2067,2067,Transformed\Moringa Oleifera (Malunggay)\train\37_135_1_1.jpg,0.37,0.365,0.9957895013500944,0.9907895013500944,Moringa Oleifera (Malunggay)
4585,4585,Transformed\Moringa Oleifera (Malunggay)\train\70_157_1_0.jpg,0.34,0.0,0.9956179909708572,0.6556179909708573,Moringa Oleifera (Malunggay)
4328,4328,Transformed\Moringa Oleifera (Malunggay)\train\67_247_0_0.jpg,0.0,0.0,0.5,0.5774717652730023,Moringa Oleifera (Malunggay)
3203,3203,Transformed\Moringa Oleifera (Malunggay)\train\52_22_1_1.jpg,0.39,0.465,0.9940693998143608,0.9999972421705012,Moringa Oleifera (Malunggay)
753,753,Transformed\Moringa Oleifera (Malunggay)\train\2_22_1_0.jpg,0.34,0.0,0.9908952239913495,0.6508952239913498,Moringa Oleifera (Malunggay)
1890,1890,Transformed\Moringa Oleifera (Malunggay)\train\34_292_0_1.jpg,0.0,0.395,0.5164535650791655,0.9915772679460424,Moringa Oleifera (Malunggay)
827,827,Transformed\Moringa Oleifera (Malunggay)\train\20_45_1_1.jpg,0.5,0.495,1.0,0.993510280736516,Moringa Oleifera (Malunggay)
386,386,Transformed\Moringa Oleifera (Malunggay)\train\14_247_0_1.jpg,0.0,0.385,0.540554884289302,0.991776599909698,Moringa Oleifera (Malunggay)
2200,2200,Transformed\Moringa Oleifera (Malunggay)\train\39_135_0_0.jpg,0.0,0.0,0.7071067811865476,0.7071067811865476,Moringa Oleifera (Malunggay)
968,968,Transformed\Moringa Oleifera (Malunggay)\train\22_90_0_0.jpg,0.0,0.0,0.5,0.5,Moringa Oleifera (Malunggay)
2502,2502,Transformed\Moringa Oleifera (Malunggay)\train\42_292_0_1.jpg,0.0,0.395,0.5164535650791655,0.9915772679460424,Moringa Oleifera (Malunggay)
3079,3079,Transformed\Moringa Oleifera (Malunggay)\train\50_90_1_1.jpg,0.665,0.5,1.165,1.0,Moringa Oleifera (Malunggay)
1733,1733,Transformed\Moringa Oleifera (Malunggay)\train\32_180_1_0.jpg,0.595,0.0,1.0,0.5,Moringa Oleifera (Malunggay)
929,929,Transformed\Moringa Oleifera (Malunggay)\train\21_247_1_0.jpg,0.405,0.0,0.9961473547701268,0.5037346901512043,Moringa Oleifera (Malunggay)
2190,2190,Transformed\Moringa Oleifera (Malunggay)\train\39_67_0_1.jpg,0.0,0.34,0.6556179909708569,0.9956179909708572,Moringa Oleifera (Malunggay)
3255,3255,Transformed\Moringa Oleifera (Malunggay)\train\52_315_1_1.jpg,0.38,0.375,0.9987184335382292,0.993718433538229,Moringa Oleifera (Malunggay)
4129,4129,Transformed\Moringa Oleifera (Malunggay)\train\64_270_1_0.jpg,0.665,0.0,1.165,0.5,Moringa Oleifera (Malunggay)
2027,2027,Transformed\Moringa Oleifera (Malunggay)\train\36_292_1_1.jpg,0.59,0.445,1.09,0.996624476736133,Moringa Oleifera (Malunggay)
1474,1474,Transformed\Moringa Oleifera (Malunggay)\train\29_247_0_1.jpg,0.0,0.405,0.5037346901512044,0.9961473547701268,Moringa Oleifera (Malunggay)
425,425,Transformed\Moringa Oleifera (Malunggay)\train\15_90_1_0.jpg,0.535,0.0,1.035,0.5,Moringa Oleifera (Malunggay)
1030,1030,Transformed\Moringa Oleifera (Malunggay)\train\23_45_0_1.jpg,0.0,0.375,0.6187184335382291,0.9937184335382292,Moringa Oleifera (Malunggay)
1504,1504,Transformed\Moringa Oleifera (Malunggay)\train\3_45_0_0.jpg,0.0,0.0,0.6187184335382291,0.6187184335382291,Moringa Oleifera (Malunggay)
233,233,Transformed\Moringa Oleifera (Malunggay)\train\12_157_1_0.jpg,0.34,0.0,0.9956179909708572,0.6556179909708573,Moringa Oleifera (Malunggay)
320,320,Transformed\Moringa Oleifera (Malunggay)\train\13_270_0_0.jpg,0.0,0.0,0.5,0.5000000000000001,Moringa Oleifera (Malunggay)
1452,1452,Transformed\Moringa Oleifera (Malunggay)\train\29_135_0_0.jpg,0.0,0.0,0.5904341622907672,0.5904341622907672,Moringa Oleifera (Malunggay)
4007,4007,Transformed\Moringa Oleifera (Malunggay)\train\62_337_1_1.jpg,0.36,0.395,0.9902204676190542,0.9907851754964486,Moringa Oleifera (Malunggay)
1086,1086,Transformed\Moringa Oleifera (Malunggay)\train\23_360_0_1.jpg,0.0,0.625,0.5000000000000001,1.0000000000000002,Moringa Oleifera (Malunggay)
2674,2674,Transformed\Moringa Oleifera (Malunggay)\train\45_112_0_1.jpg,0.0,0.34,0.6508952239913498,0.9908952239913498,Moringa Oleifera (Malunggay)
4064,4064,Transformed\Moringa Oleifera (Malunggay)\train\63_292_0_0.jpg,0.0,0.0,0.6508952239913498,0.6508952239913497,Moringa Oleifera (Malunggay)
4462,4462,Transformed\Moringa Oleifera (Malunggay)\train\69_225_0_1.jpg,0.0,0.405,0.5904341622907672,0.9954341622907672,Moringa Oleifera (Malunggay)
3680,3680,Transformed\Moringa Oleifera (Malunggay)\train\59_45_0_0.jpg,0.0,0.0,0.5904341622907673,0.5904341622907673,Moringa Oleifera (Malunggay)
1193,1193,Transformed\Moringa Oleifera (Malunggay)\train\25_202_1_0.jpg,0.39,0.0,0.9940693998143608,0.5349972421705013,Moringa Oleifera (Malunggay)
1506,1506,Transformed\Moringa Oleifera (Malunggay)\train\3_45_0_1.jpg,0.0,0.38,0.6187184335382291,0.9987184335382292,Moringa Oleifera (Malunggay)
2813,2813,Transformed\Moringa Oleifera (Malunggay)\train\47_135_1_0.jpg,0.42,0.0,0.999827560572969,0.5798275605729689,Moringa Oleifera (Malunggay)
1458,1458,Transformed\Moringa Oleifera (Malunggay)\train\29_157_0_1.jpg,0.0,0.495,0.5911473547701269,0.9987346901512044,Moringa Oleifera (Malunggay)
2292,2292,Transformed\Moringa Oleifera (Malunggay)\train\4_270_0_0.jpg,0.0,0.0,0.5,0.5000000000000001,Moringa Oleifera (Malunggay)
2452,2452,Transformed\Moringa Oleifera (Malunggay)\train\42_22_0_0.jpg,0.0,0.0,0.5965772679460425,0.5164535650791655,Moringa Oleifera (Malunggay)
4098,4098,Transformed\Moringa Oleifera (Malunggay)\train\64_90_0_1.jpg,0.0,0.5,0.5,1.0,Moringa Oleifera (Malunggay)
578,578,Transformed\Moringa Oleifera (Malunggay)\train\17_180_0_1.jpg,0.0,0.5,0.335,1.0,Moringa Oleifera (Malunggay)
4704,4704,Transformed\Moringa Oleifera (Malunggay)\train\72_67_0_0.jpg,0.0,0.0,0.6106839111945905,0.5497599328238265,Moringa Oleifera (Malunggay)
3366,3366,Transformed\Moringa Oleifera (Malunggay)\train\54_180_0_1.jpg,0.0,0.5,0.335,1.0,Moringa Oleifera (Malunggay)
4121,4121,Transformed\Moringa Oleifera (Malunggay)\train\64_225_1_0.jpg,0.4,0.0,0.9904341622907672,0.5904341622907673,Moringa Oleifera (Malunggay)
1231,1231,Transformed\Moringa Oleifera (Malunggay)\train\26_22_1_1.jpg,0.41,0.515,0.991593004209406,0.994366210896494,Moringa Oleifera (Malunggay)
2031,2031,Transformed\Moringa Oleifera (Malunggay)\train\36_315_1_1.jpg,0.48,0.475,0.9997234841721124,0.9947234841721124,Moringa Oleifera (Malunggay)
1765,1765,Transformed\Moringa Oleifera (Malunggay)\train\32_360_1_0.jpg,0.595,0.0,1.0000000000000002,0.5,Moringa Oleifera (Malunggay)
447,447,Transformed\Moringa Oleifera (Malunggay)\train\15_202_1_1.jpg,0.36,0.375,0.9977839932217928,0.993443789081512,Moringa Oleifera (Malunggay)
1331,1331,Transformed\Moringa Oleifera (Malunggay)\train\27_202_1_1.jpg,0.41,0.495,0.9990851360777242,0.9929098879878298,Moringa Oleifera (Malunggay)
2215,2215,Transformed\Moringa Oleifera (Malunggay)\train\39_202_1_1.jpg,0.34,0.34,0.9908952239913495,0.9908952239913498,Moringa Oleifera (Malunggay)
3595,3595,Transformed\Moringa Oleifera (Malunggay)\train\57_315_1_1.jpg,0.43,0.435,0.9921498910433052,0.9971498910433052,Moringa Oleifera (Malunggay)
3045,3045,Transformed\Moringa Oleifera (Malunggay)\train\5_292_1_0.jpg,0.5,0.0,1.0,0.5890851360777242,Moringa Oleifera (Malunggay)
4021,4021,Transformed\Moringa Oleifera (Malunggay)\train\63_45_1_0.jpg,0.29,0.0,0.9971067811865476,0.7071067811865476,Moringa Oleifera (Malunggay)
1728,1728,Transformed\Moringa Oleifera (Malunggay)\train\32_157_0_0.jpg,0.0,0.0,0.5681700298928751,0.618498533764376,Moringa Oleifera (Malunggay)
2895,2895,Transformed\Moringa Oleifera (Malunggay)\train\48_202_1_1.jpg,0.43,0.55,0.998481773439849,0.9969147759866565,Moringa Oleifera (Malunggay)
4712,4712,Transformed\Moringa Oleifera (Malunggay)\train\72_112_0_0.jpg,0.0,0.0,0.6078154657485199,0.5442690807161693,Moringa Oleifera (Malunggay)
3704,3704,Transformed\Moringa Oleifera (Malunggay)\train\59_180_0_0.jpg,0.0,0.0,0.5,0.335,Moringa Oleifera (Malunggay)
1256,1256,Transformed\Moringa Oleifera (Malunggay)\train\26_180_0_0.jpg,0.0,0.0,0.5,0.315,Moringa Oleifera (Malunggay)
2043,2043,Transformed\Moringa Oleifera (Malunggay)\train\37_0_1_1.jpg,0.5,0.615,1.0,1.0,Moringa Oleifera (Malunggay)
2203,2203,Transformed\Moringa Oleifera (Malunggay)\train\39_135_1_1.jpg,0.29,0.29,0.9971067811865476,0.9971067811865476,Moringa Oleifera (Malunggay)
4194,4194,Transformed\Moringa Oleifera (Malunggay)\train\65_247_0_1.jpg,0.0,0.395,0.5129397386857288,0.9900546660550196,Moringa Oleifera (Malunggay)
372,372,Transformed\Moringa Oleifera (Malunggay)\train\14_180_0_0.jpg,0.0,0.0,0.5,0.375,Moringa Oleifera (Malunggay)
982,982,Transformed\Moringa Oleifera (Malunggay)\train\22_157_0_1.jpg,0.0,0.34,0.6556179909708573,0.9956179909708572,Moringa Oleifera (Malunggay)
379,379,Transformed\Moringa Oleifera (Malunggay)\train\14_202_1_1.jpg,0.39,0.465,0.9940693998143608,0.9999972421705012,Moringa Oleifera (Malunggay)
203,203,Transformed\Moringa Oleifera (Malunggay)\train\11_360_1_1.jpg,0.5,0.625,1.0000000000000002,1.0000000000000002,Moringa Oleifera (Malunggay)
360,360,Transformed\Moringa Oleifera (Malunggay)\train\14_112_0_0.jpg,0.0,0.0,0.5349972421705015,0.6040693998143607,Moringa Oleifera (Malunggay)
4042,4042,Transformed\Moringa Oleifera (Malunggay)\train\63_157_0_1.jpg,0.0,0.34,0.6556179909708573,0.9956179909708572,Moringa Oleifera (Malunggay)
603,603,Transformed\Moringa Oleifera (Malunggay)\train\17_315_1_1.jpg,0.405,0.4,0.9954341622907672,0.9904341622907672,Moringa Oleifera (Malunggay)
3697,3697,Transformed\Moringa Oleifera (Malunggay)\train\59_135_1_0.jpg,0.4,0.0,0.9904341622907672,0.5904341622907672,Moringa Oleifera (Malunggay)
2132,2132,Transformed\Moringa Oleifera (Malunggay)\train\38_135_0_0.jpg,0.0,0.0,0.7071067811865476,0.7071067811865476,Moringa Oleifera (Malunggay)
1671,1671,Transformed\Moringa Oleifera (Malunggay)\train\31_202_1_1.jpg,0.495,0.41,0.9929098879878298,0.9990851360777242,Moringa Oleifera (Malunggay)
1703,1703,Transformed\Moringa Oleifera (Malunggay)\train\32_0_1_1.jpg,0.595,0.5,1.0,1.0,Moringa Oleifera (Malunggay)
926,926,Transformed\Moringa Oleifera (Malunggay)\train\21_225_0_1.jpg,0.0,0.4,0.5904341622907672,0.9904341622907672,Moringa Oleifera (Malunggay)
2915,2915,Transformed\Moringa Oleifera (Malunggay)\train\48_315_1_1.jpg,0.44,0.44,0.9915432893255072,0.9915432893255072,Moringa Oleifera (Malunggay)
4061,4061,Transformed\Moringa Oleifera (Malunggay)\train\63_270_1_0.jpg,0.5,0.0,1.0,0.5000000000000001,Moringa Oleifera (Malunggay)
2025,2025,Transformed\Moringa Oleifera (Malunggay)\train\36_292_1_0.jpg,0.59,0.0,1.09,0.551624476736133,Moringa Oleifera (Malunggay)
533,533,Transformed\Moringa Oleifera (Malunggay)\train\16_315_1_0.jpg,0.29,0.0,0.9971067811865476,0.7071067811865476,Moringa Oleifera (Malunggay)
3091,3091,Transformed\Moringa Oleifera (Malunggay)\train\50_157_1_1.jpg,0.4,0.495,0.9911473547701268,0.9987346901512044,Moringa Oleifera (Malunggay)
2853,2853,Transformed\Moringa Oleifera (Malunggay)\train\47_360_1_0.jpg,0.5,0.0,1.0000000000000002,0.3200000000000001,Moringa Oleifera (Malunggay)
2572,2572,Transformed\Moringa Oleifera (Malunggay)\train\43_315_0_0.jpg,0.0,0.0,0.6540737725975564,0.6540737725975566,Moringa Oleifera (Malunggay)
550,550,Transformed\Moringa Oleifera (Malunggay)\train\17_22_0_1.jpg,0.0,0.41,0.4979098879878297,0.9990851360777242,Moringa Oleifera (Malunggay)
1073,1073,Transformed\Moringa Oleifera (Malunggay)\train\23_292_1_0.jpg,0.46,0.0,0.9949972421705012,0.6040693998143607,Moringa Oleifera (Malunggay)
2187,2187,Transformed\Moringa Oleifera (Malunggay)\train\39_45_1_1.jpg,0.29,0.29,0.9971067811865476,0.9971067811865476,Moringa Oleifera (Malunggay)
4144,4144,Transformed\Moringa Oleifera (Malunggay)\train\64_360_0_0.jpg,0.0,0.0,0.5000000000000001,0.3350000000000001,Moringa Oleifera (Malunggay)
3451,3451,Transformed\Moringa Oleifera (Malunggay)\train\55_270_1_1.jpg,0.665,0.5,1.165,1.0,Moringa Oleifera (Malunggay)
3074,3074,Transformed\Moringa Oleifera (Malunggay)\train\50_67_0_1.jpg,0.0,0.405,0.5037346901512043,0.9961473547701268,Moringa Oleifera (Malunggay)
3443,3443,Transformed\Moringa Oleifera (Malunggay)\train\55_225_1_1.jpg,0.4,0.405,0.9904341622907672,0.9954341622907672,Moringa Oleifera (Malunggay)
4262,4262,Transformed\Moringa Oleifera (Malunggay)\train\66_247_0_1.jpg,0.0,0.43,0.5,0.9996571427032168,Moringa Oleifera (Malunggay)
317,317,Transformed\Moringa Oleifera (Malunggay)\train\13_247_1_0.jpg,0.34,0.0,0.9956179909708572,0.6556179909708569,Moringa Oleifera (Malunggay)
2964,2964,Transformed\Moringa Oleifera (Malunggay)\train\49_225_0_0.jpg,0.0,0.0,0.6116473657263637,0.6116473657263637,Moringa Oleifera (Malunggay)
119,119,Transformed\Moringa Oleifera (Malunggay)\train\10_270_1_1.jpg,0.625,0.5,1.125,1.0,Moringa Oleifera (Malunggay)
2884,2884,Transformed\Moringa Oleifera (Malunggay)\train\48_157_0_0.jpg,0.0,0.0,0.5696571427032169,0.4531069232113202,Moringa Oleifera (Malunggay)
640,640,Transformed\Moringa Oleifera (Malunggay)\train\18_157_0_0.jpg,0.0,0.0,0.5989619773399124,0.5221447872202531,Moringa Oleifera (Malunggay)
1033,1033,Transformed\Moringa Oleifera (Malunggay)\train\23_67_1_0.jpg,0.45,0.0,0.990554884289302,0.6067765999096979,Moringa Oleifera (Malunggay)
458,458,Transformed\Moringa Oleifera (Malunggay)\train\15_270_0_1.jpg,0.0,0.5,0.5,1.0000000000000002,Moringa Oleifera (Malunggay)
2811,2811,Transformed\Moringa Oleifera (Malunggay)\train\47_112_1_1.jpg,0.51,0.41,1.01,0.9934660371764856,Moringa Oleifera (Malunggay)
3161,3161,Transformed\Moringa Oleifera (Malunggay)\train\51_180_1_0.jpg,0.5,0.0,1.0,0.33,Moringa Oleifera (Malunggay)
3774,3774,Transformed\Moringa Oleifera (Malunggay)\train\6_180_0_1.jpg,0.0,0.665,0.5,1.0,Moringa Oleifera (Malunggay)
3222,3222,Transformed\Moringa Oleifera (Malunggay)\train\52_135_0_1.jpg,0.0,0.375,0.6187184335382291,0.9937184335382292,Moringa Oleifera (Malunggay)
4218,4218,Transformed\Moringa Oleifera (Malunggay)\train\66_0_0_1.jpg,0.0,0.72,0.5,1.0,Moringa Oleifera (Malunggay)
4753,4753,Transformed\Moringa Oleifera (Malunggay)\train\72_337_1_0.jpg,0.445,0.0,0.9947599328238264,0.6106839111945906,Moringa Oleifera (Malunggay)
3423,3423,Transformed\Moringa Oleifera (Malunggay)\train\55_112_1_1.jpg,0.5,0.405,1.0,0.9940851360777242,Moringa Oleifera (Malunggay)
3523,3523,Transformed\Moringa Oleifera (Malunggay)\train\56_292_1_1.jpg,0.58,0.44,1.08,0.9972435756373716,Moringa Oleifera (Malunggay)
1473,1473,Transformed\Moringa Oleifera (Malunggay)\train\29_247_1_0.jpg,0.49,0.0,0.9937346901512044,0.5911473547701269,Moringa Oleifera (Malunggay)
4679,4679,Transformed\Moringa Oleifera (Malunggay)\train\71_292_1_1.jpg,0.5,0.405,1.0,0.9940851360777242,Moringa Oleifera (Malunggay)
335,335,Transformed\Moringa Oleifera (Malunggay)\train\13_337_1_1.jpg,0.34,0.34,0.9956179909708572,0.9956179909708572,Moringa Oleifera (Malunggay)
2707,2707,Transformed\Moringa Oleifera (Malunggay)\train\45_292_1_1.jpg,0.34,0.34,0.9908952239913498,0.9908952239913495,Moringa Oleifera (Malunggay)
1492,1492,Transformed\Moringa Oleifera (Malunggay)\train\29_360_0_0.jpg,0.0,0.0,0.5000000000000001,0.3350000000000001,Moringa Oleifera (Malunggay)
1514,1514,Transformed\Moringa Oleifera (Malunggay)\train\3_90_0_1.jpg,0.0,0.625,0.5,1.125,Moringa Oleifera (Malunggay)
3581,3581,Transformed\Moringa Oleifera (Malunggay)\train\57_247_1_0.jpg,0.53,0.0,1.03,0.5755181096305558,Moringa Oleifera (Malunggay)
4085,4085,Transformed\Moringa Oleifera (Malunggay)\train\64_22_1_0.jpg,0.41,0.0,0.9990851360777242,0.4979098879878297,Moringa Oleifera (Malunggay)
1515,1515,Transformed\Moringa Oleifera (Malunggay)\train\3_90_1_1.jpg,0.5,0.625,1.0,1.125,Moringa Oleifera (Malunggay)
960,960,Transformed\Moringa Oleifera (Malunggay)\train\22_45_0_0.jpg,0.0,0.0,0.7071067811865476,0.7071067811865476,Moringa Oleifera (Malunggay)
1614,1614,Transformed\Moringa Oleifera (Malunggay)\train\30_270_0_1.jpg,0.0,0.5,0.5,1.0,Moringa Oleifera (Malunggay)
1915,1915,Transformed\Moringa Oleifera (Malunggay)\train\35_45_1_1.jpg,0.39,0.39,0.998111831820431,0.998111831820431,Moringa Oleifera (Malunggay)
333,333,Transformed\Moringa Oleifera (Malunggay)\train\13_337_1_0.jpg,0.34,0.0,0.9956179909708572,0.6556179909708572,Moringa Oleifera (Malunggay)
3834,3834,Transformed\Moringa Oleifera (Malunggay)\train\60_135_0_1.jpg,0.0,0.375,0.6187184335382291,0.9937184335382292,Moringa Oleifera (Malunggay)
4675,4675,Transformed\Moringa Oleifera (Malunggay)\train\71_270_1_1.jpg,0.665,0.5,1.165,1.0,Moringa Oleifera (Malunggay)
1460,1460,Transformed\Moringa Oleifera (Malunggay)\train\29_180_0_0.jpg,0.0,0.0,0.5,0.335,Moringa Oleifera (Malunggay)
4778,4778,Transformed\Moringa Oleifera (Malunggay)\train\8_90_0_1.jpg,0.0,0.5,0.5,1.0,Moringa Oleifera (Malunggay)
2053,2053,Transformed\Moringa Oleifera (Malunggay)\train\37_67_1_0.jpg,0.45,0.0,0.9997599328238264,0.6106839111945906,Moringa Oleifera (Malunggay)
2800,2800,Transformed\Moringa Oleifera (Malunggay)\train\47_67_0_0.jpg,0.0,0.0,0.5,0.5852863878427879,Moringa Oleifera (Malunggay)
1218,1218,Transformed\Moringa Oleifera (Malunggay)\train\25_337_0_1.jpg,0.0,0.455,0.6067765999096979,0.995554884289302,Moringa Oleifera (Malunggay)
4614,4614,Transformed\Moringa Oleifera (Malunggay)\train\70_315_0_1.jpg,0.0,0.29,0.7071067811865476,0.9971067811865476,Moringa Oleifera (Malunggay)
1941,1941,Transformed\Moringa Oleifera (Malunggay)\train\35_202_1_0.jpg,0.47,0.0,0.9910894843519996,0.598450300913122,Moringa Oleifera (Malunggay)
1167,1167,Transformed\Moringa Oleifera (Malunggay)\train\25_45_1_1.jpg,0.38,0.375,0.9987184335382292,0.9937184335382292,Moringa Oleifera (Malunggay)
1564,1564,Transformed\Moringa Oleifera (Malunggay)\train\30_0_0_0.jpg,0.0,0.0,0.5,0.37,Moringa Oleifera (Malunggay)
2991,2991,Transformed\Moringa Oleifera (Malunggay)\train\49_360_1_1.jpg,0.5,0.635,1.0000000000000002,1.0000000000000002,Moringa Oleifera (Malunggay)
3444,3444,Transformed\Moringa Oleifera (Malunggay)\train\55_247_0_0.jpg,0.0,0.0,0.5037346901512044,0.5911473547701269,Moringa Oleifera (Malunggay)
2721,2721,Transformed\Moringa Oleifera (Malunggay)\train\46_0_1_0.jpg,0.5,0.0,1.0,0.335,Moringa Oleifera (Malunggay)
1004,1004,Transformed\Moringa Oleifera (Malunggay)\train\22_292_0_0.jpg,0.0,0.0,0.6508952239913498,0.6508952239913497,Moringa Oleifera (Malunggay)
1236,1236,Transformed\Moringa Oleifera (Malunggay)\train\26_67_0_0.jpg,0.0,0.0,0.5,0.5833327322003414,Moringa Oleifera (Malunggay)
4516,4516,Transformed\Moringa Oleifera (Malunggay)\train\7_157_0_0.jpg,0.0,0.0,0.6067765999096979,0.540554884289302,Moringa Oleifera (Malunggay)
165,165,Transformed\Moringa Oleifera (Malunggay)\train\11_157_1_0.jpg,0.39,0.0,0.996776599909698,0.540554884289302,Moringa Oleifera (Malunggay)
1995,1995,Transformed\Moringa Oleifera (Malunggay)\train\36_112_1_1.jpg,0.59,0.445,1.09,0.996624476736133,Moringa Oleifera (Malunggay)
