,image_name,x0,y0,x1,y1,class
96,Transformed/Mangifera Indica (Mango)/10_157_0_0.jpg,0.0,0.0,0.5911473547701269,0.5037346901512043,Mangifera Indica (Mango)
97,Transformed/Mangifera Indica (Mango)/10_157_1_0.jpg,0.4,0.0,0.9911473547701268,0.5037346901512043,Mangifera Indica (Mango)
98,Transformed/Mangifera Indica (Mango)/10_157_0_1.jpg,0.0,0.495,0.5911473547701269,0.9987346901512043,Mangifera Indica (Mango)
99,Transformed/Mangifera Indica (Mango)/10_157_1_1.jpg,0.4,0.495,0.9911473547701268,0.9987346901512043,Mangifera Indica (Mango)
100,Transformed/Mangifera Indica (Mango)/10_180_0_0.jpg,0.0,0.0,0.5,0.335,Mangifera Indica (Mango)
101,Transformed/Mangifera Indica (Mango)/10_180_1_0.jpg,0.5,0.0,1.0,0.335,Mangifera Indica (Mango)
102,Transformed/Mangifera Indica (Mango)/10_180_0_1.jpg,0.0,0.665,0.5,1.0,Mangifera Indica (Mango)
103,Transformed/Mangifera Indica (Mango)/10_180_1_1.jpg,0.5,0.665,1.0,1.0,Mangifera Indica (Mango)
104,Transformed/Mangifera Indica (Mango)/10_202_0_0.jpg,0.0,0.0,0.5890851360777242,0.49790988798782976,Mangifera Indica (Mango)
105,Transformed/Mangifera Indica (Mango)/10_202_1_0.jpg,0.41,0.0,0.9990851360777242,0.49790988798782976,Mangifera Indica (Mango)
106,Transformed/Mangifera Indica (Mango)/10_202_0_1.jpg,0.0,0.495,0.5890851360777242,0.9929098879878298,Mangifera Indica (Mango)
107,Transformed/Mangifera Indica (Mango)/10_202_1_1.jpg,0.41,0.495,0.9990851360777242,0.9929098879878298,Mangifera Indica (Mango)
108,Transformed/Mangifera Indica (Mango)/10_225_0_0.jpg,0.0,0.0,0.5904341622907672,0.5904341622907673,Mangifera Indica (Mango)
109,Transformed/Mangifera Indica (Mango)/10_225_1_0.jpg,0.4,0.0,0.9904341622907671,0.5904341622907673,Mangifera Indica (Mango)
110,Transformed/Mangifera Indica (Mango)/10_225_0_1.jpg,0.0,0.405,0.5904341622907672,0.9954341622907673,Mangifera Indica (Mango)
111,Transformed/Mangifera Indica (Mango)/10_225_1_1.jpg,0.4,0.405,0.9904341622907671,0.9954341622907673,Mangifera Indica (Mango)
112,Transformed/Mangifera Indica (Mango)/10_247_0_0.jpg,0.0,0.0,0.5037346901512044,0.5911473547701269,Mangifera Indica (Mango)
113,Transformed/Mangifera Indica (Mango)/10_247_1_0.jpg,0.49,0.0,0.9937346901512043,0.5911473547701269,Mangifera Indica (Mango)
114,Transformed/Mangifera Indica (Mango)/10_247_0_1.jpg,0.0,0.405,0.5037346901512044,0.9961473547701268,Mangifera Indica (Mango)
115,Transformed/Mangifera Indica (Mango)/10_247_1_1.jpg,0.49,0.405,0.9937346901512043,0.9961473547701268,Mangifera Indica (Mango)
116,Transformed/Mangifera Indica (Mango)/10_270_0_0.jpg,0.0,0.0,0.5,0.5,Mangifera Indica (Mango)
117,Transformed/Mangifera Indica (Mango)/10_270_1_0.jpg,0.665,0.0,1.165,0.5,Mangifera Indica (Mango)
118,Transformed/Mangifera Indica (Mango)/10_270_0_1.jpg,0.0,0.5,0.5,1.0,Mangifera Indica (Mango)
119,Transformed/Mangifera Indica (Mango)/10_270_1_1.jpg,0.665,0.5,1.165,1.0,Mangifera Indica (Mango)
120,Transformed/Mangifera Indica (Mango)/10_292_0_0.jpg,0.0,0.0,0.5,0.5890851360777242,Mangifera Indica (Mango)
121,Transformed/Mangifera Indica (Mango)/10_292_1_0.jpg,0.5,0.0,1.0,0.5890851360777242,Mangifera Indica (Mango)
122,Transformed/Mangifera Indica (Mango)/10_292_0_1.jpg,0.0,0.405,0.5,0.9940851360777242,Mangifera Indica (Mango)
123,Transformed/Mangifera Indica (Mango)/10_292_1_1.jpg,0.5,0.405,1.0,0.9940851360777242,Mangifera Indica (Mango)
124,Transformed/Mangifera Indica (Mango)/10_315_0_0.jpg,0.0,0.0,0.5904341622907673,0.5904341622907672,Mangifera Indica (Mango)
125,Transformed/Mangifera Indica (Mango)/10_315_1_0.jpg,0.4,0.0,0.9904341622907673,0.5904341622907672,Mangifera Indica (Mango)
126,Transformed/Mangifera Indica (Mango)/10_315_0_1.jpg,0.0,0.405,0.5904341622907673,0.9954341622907671,Mangifera Indica (Mango)
127,Transformed/Mangifera Indica (Mango)/10_315_1_1.jpg,0.4,0.405,0.9904341622907673,0.9954341622907671,Mangifera Indica (Mango)
128,Transformed/Mangifera Indica (Mango)/10_337_0_0.jpg,0.0,0.0,0.5911473547701269,0.5037346901512045,Mangifera Indica (Mango)
129,Transformed/Mangifera Indica (Mango)/10_337_1_0.jpg,0.4,0.0,0.9911473547701268,0.5037346901512045,Mangifera Indica (Mango)
130,Transformed/Mangifera Indica (Mango)/10_337_0_1.jpg,0.0,0.495,0.5911473547701269,0.9987346901512045,Mangifera Indica (Mango)
131,Transformed/Mangifera Indica (Mango)/10_337_1_1.jpg,0.4,0.495,0.9911473547701268,0.9987346901512045,Mangifera Indica (Mango)
132,Transformed/Mangifera Indica (Mango)/10_360_0_0.jpg,0.0,0.0,0.5000000000000001,0.33500000000000013,Mangifera Indica (Mango)
133,Transformed/Mangifera Indica (Mango)/10_360_1_0.jpg,0.5,0.0,1.0000000000000002,0.33500000000000013,Mangifera Indica (Mango)
134,Transformed/Mangifera Indica (Mango)/10_360_0_1.jpg,0.0,0.665,0.5000000000000001,1.0000000000000002,Mangifera Indica (Mango)
135,Transformed/Mangifera Indica (Mango)/10_360_1_1.jpg,0.5,0.665,1.0000000000000002,1.0000000000000002,Mangifera Indica (Mango)
136,Transformed/Mangifera Indica (Mango)/11_0_0_0.jpg,0.0,0.0,0.5,0.335,Mangifera Indica (Mango)
137,Transformed/Mangifera Indica (Mango)/11_0_1_0.jpg,0.5,0.0,1.0,0.335,Mangifera Indica (Mango)
138,Transformed/Mangifera Indica (Mango)/11_0_0_1.jpg,0.0,0.665,0.5,1.0,Mangifera Indica (Mango)
139,Transformed/Mangifera Indica (Mango)/11_0_1_1.jpg,0.5,0.665,1.0,1.0,Mangifera Indica (Mango)
140,Transformed/Mangifera Indica (Mango)/11_22_0_0.jpg,0.0,0.0,0.5890851360777242,0.49790988798782976,Mangifera Indica (Mango)
141,Transformed/Mangifera Indica (Mango)/11_22_1_0.jpg,0.41,0.0,0.9990851360777242,0.49790988798782976,Mangifera Indica (Mango)
142,Transformed/Mangifera Indica (Mango)/11_22_0_1.jpg,0.0,0.495,0.5890851360777242,0.9929098879878298,Mangifera Indica (Mango)
143,Transformed/Mangifera Indica (Mango)/11_22_1_1.jpg,0.41,0.495,0.9990851360777242,0.9929098879878298,Mangifera Indica (Mango)
144,Transformed/Mangifera Indica (Mango)/11_45_0_0.jpg,0.0,0.0,0.5904341622907673,0.5904341622907673,Mangifera Indica (Mango)
145,Transformed/Mangifera Indica (Mango)/11_45_1_0.jpg,0.4,0.0,0.9904341622907673,0.5904341622907673,Mangifera Indica (Mango)
146,Transformed/Mangifera Indica (Mango)/11_45_0_1.jpg,0.0,0.405,0.5904341622907673,0.9954341622907673,Mangifera Indica (Mango)
147,Transformed/Mangifera Indica (Mango)/11_45_1_1.jpg,0.4,0.405,0.9904341622907673,0.9954341622907673,Mangifera Indica (Mango)
148,Transformed/Mangifera Indica (Mango)/11_67_0_0.jpg,0.0,0.0,0.5037346901512043,0.5911473547701269,Mangifera Indica (Mango)
149,Transformed/Mangifera Indica (Mango)/11_67_1_0.jpg,0.49,0.0,0.9937346901512043,0.5911473547701269,Mangifera Indica (Mango)
150,Transformed/Mangifera Indica (Mango)/11_67_0_1.jpg,0.0,0.405,0.5037346901512043,0.9961473547701268,Mangifera Indica (Mango)
151,Transformed/Mangifera Indica (Mango)/11_67_1_1.jpg,0.49,0.405,0.9937346901512043,0.9961473547701268,Mangifera Indica (Mango)
152,Transformed/Mangifera Indica (Mango)/11_90_0_0.jpg,0.0,0.0,0.5,0.5,Mangifera Indica (Mango)
153,Transformed/Mangifera Indica (Mango)/11_90_1_0.jpg,0.665,0.0,1.165,0.5,Mangifera Indica (Mango)
154,Transformed/Mangifera Indica (Mango)/11_90_0_1.jpg,0.0,0.5,0.5,1.0,Mangifera Indica (Mango)
155,Transformed/Mangifera Indica (Mango)/11_90_1_1.jpg,0.665,0.5,1.165,1.0,Mangifera Indica (Mango)
156,Transformed/Mangifera Indica (Mango)/11_112_0_0.jpg,0.0,0.0,0.5,0.5890851360777242,Mangifera Indica (Mango)
157,Transformed/Mangifera Indica (Mango)/11_112_1_0.jpg,0.5,0.0,1.0,0.5890851360777242,Mangifera Indica (Mango)
158,Transformed/Mangifera Indica (Mango)/11_112_0_1.jpg,0.0,0.405,0.5,0.9940851360777242,Mangifera Indica (Mango)
159,Transformed/Mangifera Indica (Mango)/11_112_1_1.jpg,0.5,0.405,1.0,0.9940851360777242,Mangifera Indica (Mango)
160,Transformed/Mangifera Indica (Mango)/11_135_0_0.jpg,0.0,0.0,0.5904341622907672,0.5904341622907672,Mangifera Indica (Mango)
161,Transformed/Mangifera Indica (Mango)/11_135_1_0.jpg,0.4,0.0,0.9904341622907671,0.5904341622907672,Mangifera Indica (Mango)
162,Transformed/Mangifera Indica (Mango)/11_135_0_1.jpg,0.0,0.405,0.5904341622907672,0.9954341622907671,Mangifera Indica (Mango)
163,Transformed/Mangifera Indica (Mango)/11_135_1_1.jpg,0.4,0.405,0.9904341622907671,0.9954341622907671,Mangifera Indica (Mango)
164,Transformed/Mangifera Indica (Mango)/11_157_0_0.jpg,0.0,0.0,0.5911473547701269,0.5037346901512043,Mangifera Indica (Mango)
165,Transformed/Mangifera Indica (Mango)/11_157_1_0.jpg,0.4,0.0,0.9911473547701268,0.5037346901512043,Mangifera Indica (Mango)
166,Transformed/Mangifera Indica (Mango)/11_157_0_1.jpg,0.0,0.495,0.5911473547701269,0.9987346901512043,Mangifera Indica (Mango)
167,Transformed/Mangifera Indica (Mango)/11_157_1_1.jpg,0.4,0.495,0.9911473547701268,0.9987346901512043,Mangifera Indica (Mango)
168,Transformed/Mangifera Indica (Mango)/11_180_0_0.jpg,0.0,0.0,0.5,0.335,Mangifera Indica (Mango)
169,Transformed/Mangifera Indica (Mango)/11_180_1_0.jpg,0.5,0.0,1.0,0.335,Mangifera Indica (Mango)
170,Transformed/Mangifera Indica (Mango)/11_180_0_1.jpg,0.0,0.665,0.5,1.0,Mangifera Indica (Mango)
171,Transformed/Mangifera Indica (Mango)/11_180_1_1.jpg,0.5,0.665,1.0,1.0,Mangifera Indica (Mango)
172,Transformed/Mangifera Indica (Mango)/11_202_0_0.jpg,0.0,0.0,0.5890851360777242,0.49790988798782976,Mangifera Indica (Mango)
173,Transformed/Mangifera Indica (Mango)/11_202_1_0.jpg,0.41,0.0,0.9990851360777242,0.49790988798782976,Mangifera Indica (Mango)
174,Transformed/Mangifera Indica (Mango)/11_202_0_1.jpg,0.0,0.495,0.5890851360777242,0.9929098879878298,Mangifera Indica (Mango)
175,Transformed/Mangifera Indica (Mango)/11_202_1_1.jpg,0.41,0.495,0.9990851360777242,0.9929098879878298,Mangifera Indica (Mango)
176,Transformed/Mangifera Indica (Mango)/11_225_0_0.jpg,0.0,0.0,0.5904341622907672,0.5904341622907673,Mangifera Indica (Mango)
177,Transformed/Mangifera Indica (Mango)/11_225_1_0.jpg,0.4,0.0,0.9904341622907671,0.5904341622907673,Mangifera Indica (Mango)
178,Transformed/Mangifera Indica (Mango)/11_225_0_1.jpg,0.0,0.405,0.5904341622907672,0.9954341622907673,Mangifera Indica (Mango)
179,Transformed/Mangifera Indica (Mango)/11_225_1_1.jpg,0.4,0.405,0.9904341622907671,0.9954341622907673,Mangifera Indica (Mango)
180,Transformed/Mangifera Indica (Mango)/11_247_0_0.jpg,0.0,0.0,0.5037346901512044,0.5911473547701269,Mangifera Indica (Mango)
181,Transformed/Mangifera Indica (Mango)/11_247_1_0.jpg,0.49,0.0,0.9937346901512043,0.5911473547701269,Mangifera Indica (Mango)
182,Transformed/Mangifera Indica (Mango)/11_247_0_1.jpg,0.0,0.405,0.5037346901512044,0.9961473547701268,Mangifera Indica (Mango)
183,Transformed/Mangifera Indica (Mango)/11_247_1_1.jpg,0.49,0.405,0.9937346901512043,0.9961473547701268,Mangifera Indica (Mango)
184,Transformed/Mangifera Indica (Mango)/11_270_0_0.jpg,0.0,0.0,0.5,0.5,Mangifera Indica (Mango)
185,Transformed/Mangifera Indica (Mango)/11_270_1_0.jpg,0.665,0.0,1.165,0.5,Mangifera Indica (Mango)
186,Transformed/Mangifera Indica (Mango)/11_270_0_1.jpg,0.0,0.5,0.5,1.0,Mangifera Indica (Mango)
187,Transformed/Mangifera Indica (Mango)/11_270_1_1.jpg,0.665,0.5,1.165,1.0,Mangifera Indica (Mango)
188,Transformed/Mangifera Indica (Mango)/11_292_0_0.jpg,0.0,0.0,0.5,0.5890851360777242,Mangifera Indica (Mango)
189,Transformed/Mangifera Indica (Mango)/11_292_1_0.jpg,0.5,0.0,1.0,0.5890851360777242,Mangifera Indica (Mango)
190,Transformed/Mangifera Indica (Mango)/11_292_0_1.jpg,0.0,0.405,0.5,0.9940851360777242,Mangifera Indica (Mango)
191,Transformed/Mangifera Indica (Mango)/11_292_1_1.jpg,0.5,0.405,1.0,0.9940851360777242,Mangifera Indica (Mango)
192,Transformed/Mangifera Indica (Mango)/11_315_0_0.jpg,0.0,0.0,0.5904341622907673,0.5904341622907672,Mangifera Indica (Mango)
193,Transformed/Mangifera Indica (Mango)/11_315_1_0.jpg,0.4,0.0,0.9904341622907673,0.5904341622907672,Mangifera Indica (Mango)
194,Transformed/Mangifera Indica (Mango)/11_315_0_1.jpg,0.0,0.405,0.5904341622907673,0.9954341622907671,Mangifera Indica (Mango)
195,Transformed/Mangifera Indica (Mango)/11_315_1_1.jpg,0.4,0.405,0.9904341622907673,0.9954341622907671,Mangifera Indica (Mango)
196,Transformed/Mangifera Indica (Mango)/11_337_0_0.jpg,0.0,0.0,0.5911473547701269,0.5037346901512045,Mangifera Indica (Mango)
197,Transformed/Mangifera Indica (Mango)/11_337_1_0.jpg,0.4,0.0,0.9911473547701268,0.5037346901512045,Mangifera Indica (Mango)
198,Transformed/Mangifera Indica (Mango)/11_337_0_1.jpg,0.0,0.495,0.5911473547701269,0.9987346901512045,Mangifera Indica (Mango)
